payment_id,customer_id,payment_date,amount,payment_method,payment_status,currency,revenue_month
36074,40742,09-09-2023,199,Credit Card,Completed,INR,2023-09
36075,3236,26-02-2022,99,Credit Card,Completed,USD,2022-02
36076,40528,21-03-2022,99,PayPal,Pending,EUR,2022-03
36077,25238,18-02-2022,15,UPI,Pending,EUR,2022-02
36078,25354,01-10-2022,99,UPI,Failed,INR,2022-10
36079,49172,18-09-2023,15,UPI,Failed,USD,2023-09
36080,39137,28-01-2022,199,Bank Transfer,Failed,INR,2022-01
36081,25609,19-03-2022,15,UPI,Completed,USD,2022-03
36082,21473,22-01-2024,99,UPI,Pending,USD,2024-01
36083,22175,19-09-2023,35,Credit Card,Failed,INR,2023-09
36084,27942,02-04-2022,15,PayPal,Pending,INR,2022-04
36085,3429,11-01-2022,35,UPI,Completed,EUR,2022-01
36086,148,12-10-2022,15,Credit Card,Failed,INR,2022-10
36087,24694,10-10-2023,35,Bank Transfer,Pending,EUR,2023-10
36088,28051,02-02-2025,199,Credit Card,Failed,INR,2025-02
36089,9811,05-12-2024,99,Credit Card,Failed,INR,2024-12
36090,16347,04-08-2023,35,Credit Card,Failed,INR,2023-08
36091,27550,23-09-2023,15,Bank Transfer,Pending,USD,2023-09
36092,38475,25-04-2022,99,Credit Card,Completed,INR,2022-04
36093,19674,17-08-2024,199,Credit Card,Failed,EUR,2024-08
36094,6509,28-04-2023,199,UPI,Pending,USD,2023-04
36095,30271,11-08-2023,35,Bank Transfer,Pending,USD,2023-08
36096,8514,31-10-2023,199,Bank Transfer,Failed,EUR,2023-10
36097,9506,16-06-2023,99,Bank Transfer,Completed,USD,2023-06
36098,8499,15-07-2022,35,UPI,Pending,EUR,2022-07
36099,20570,02-03-2025,35,Credit Card,Completed,INR,2025-03
36100,11160,15-04-2022,35,Credit Card,Pending,INR,2022-04
36101,10507,18-04-2024,15,PayPal,Completed,INR,2024-04
36102,30693,05-04-2023,199,UPI,Pending,USD,2023-04
36103,10679,21-12-2024,15,UPI,Pending,EUR,2024-12
36104,17163,14-04-2023,99,PayPal,Pending,EUR,2023-04
36105,32666,20-03-2024,99,UPI,Completed,EUR,2024-03
36106,269,01-05-2023,15,Bank Transfer,Completed,EUR,2023-05
36107,4612,23-03-2024,15,PayPal,Pending,INR,2024-03
36108,28634,11-06-2022,35,UPI,Completed,INR,2022-06
36109,11009,25-05-2022,199,PayPal,Pending,EUR,2022-05
36110,7769,08-04-2023,35,Credit Card,Pending,USD,2023-04
36111,17257,27-07-2024,99,Bank Transfer,Completed,INR,2024-07
36112,18401,29-06-2024,199,UPI,Pending,EUR,2024-06
36113,17841,01-07-2024,199,Credit Card,Failed,USD,2024-07
36114,1622,03-06-2023,99,Bank Transfer,Completed,INR,2023-06
36115,5828,03-03-2023,99,Credit Card,Pending,USD,2023-03
36116,42418,05-02-2024,15,Bank Transfer,Pending,USD,2024-02
36117,11252,21-08-2024,199,Bank Transfer,Pending,INR,2024-08
36118,7800,27-06-2024,35,Bank Transfer,Completed,EUR,2024-06
36119,29965,23-11-2024,199,UPI,Failed,INR,2024-11
36120,16438,22-12-2023,199,Bank Transfer,Completed,INR,2023-12
36121,23838,06-01-2022,99,PayPal,Failed,INR,2022-01
36122,32777,15-02-2024,99,UPI,Completed,USD,2024-02
36123,4600,08-01-2025,15,UPI,Failed,USD,2025-01
36124,32732,05-03-2023,15,Credit Card,Pending,INR,2023-03
36125,18542,17-04-2023,15,Bank Transfer,Failed,EUR,2023-04
36126,8439,21-03-2025,35,Credit Card,Pending,EUR,2025-03
36127,10771,05-03-2025,199,UPI,Pending,INR,2025-03
36128,42615,20-06-2023,99,Credit Card,Completed,USD,2023-06
36129,11984,17-11-2022,199,UPI,Pending,INR,2022-11
36130,48525,30-01-2024,199,Bank Transfer,Pending,EUR,2024-01
36131,45996,04-02-2024,99,Credit Card,Pending,USD,2024-02
36132,43642,24-09-2024,15,Credit Card,Pending,USD,2024-09
36133,44194,24-05-2023,199,Credit Card,Pending,USD,2023-05
36134,19738,25-08-2023,199,UPI,Failed,EUR,2023-08
36135,40055,03-07-2024,15,PayPal,Completed,USD,2024-07
36136,11312,25-01-2023,15,Bank Transfer,Failed,USD,2023-01
36137,37087,19-01-2024,199,Bank Transfer,Failed,INR,2024-01
36138,40880,14-07-2024,15,UPI,Completed,EUR,2024-07
36139,35188,16-09-2022,35,Bank Transfer,Completed,USD,2022-09
36140,15601,04-11-2023,15,PayPal,Pending,USD,2023-11
36141,19399,18-01-2025,99,Credit Card,Pending,USD,2025-01
36142,14123,11-08-2024,15,UPI,Failed,USD,2024-08
36143,739,22-04-2023,35,Credit Card,Completed,USD,2023-04
36144,3041,18-01-2022,15,UPI,Failed,EUR,2022-01
36145,18125,16-07-2022,199,PayPal,Pending,EUR,2022-07
36146,12827,20-02-2023,99,Bank Transfer,Completed,INR,2023-02
36147,49487,05-02-2025,99,Credit Card,Completed,EUR,2025-02
36148,21942,14-12-2024,99,UPI,Completed,USD,2024-12
36149,31520,12-05-2023,15,Bank Transfer,Failed,INR,2023-05
36150,10942,11-10-2023,99,UPI,Pending,EUR,2023-10
36151,39157,13-02-2025,35,Credit Card,Completed,USD,2025-02
36152,17146,02-02-2023,15,PayPal,Pending,USD,2023-02
36153,25085,29-11-2022,199,Credit Card,Pending,USD,2022-11
36154,11342,21-09-2022,199,Credit Card,Pending,EUR,2022-09
36155,13365,22-04-2022,35,UPI,Completed,USD,2022-04
36156,48253,19-02-2022,35,UPI,Completed,USD,2022-02
36157,37290,19-07-2022,15,PayPal,Completed,USD,2022-07
36158,31517,01-12-2022,199,Bank Transfer,Pending,EUR,2022-12
36159,29205,19-10-2024,99,Bank Transfer,Pending,EUR,2024-10
36160,24395,25-11-2023,199,Bank Transfer,Completed,INR,2023-11
36161,39316,07-08-2024,199,Bank Transfer,Failed,INR,2024-08
36162,45322,12-10-2024,15,PayPal,Completed,USD,2024-10
36163,1036,06-02-2024,35,Bank Transfer,Failed,INR,2024-02
36164,2902,26-10-2023,35,Credit Card,Pending,USD,2023-10
36165,18784,30-09-2023,199,Credit Card,Completed,USD,2023-09
36166,24781,26-11-2024,199,Bank Transfer,Pending,EUR,2024-11
36167,17682,01-09-2024,35,PayPal,Pending,EUR,2024-09
36168,16386,08-08-2022,15,PayPal,Failed,INR,2022-08
36169,13353,30-06-2023,35,Bank Transfer,Pending,INR,2023-06
36170,30718,03-04-2025,15,Bank Transfer,Pending,INR,2025-04
36171,28666,22-11-2024,15,UPI,Pending,EUR,2024-11
36172,2375,28-11-2024,99,Bank Transfer,Pending,EUR,2024-11
36173,40419,10-09-2023,99,Credit Card,Failed,EUR,2023-09
36174,44604,18-07-2023,15,PayPal,Pending,INR,2023-07
36175,28969,21-08-2022,15,Credit Card,Failed,EUR,2022-08
36176,26215,11-03-2022,35,Bank Transfer,Failed,USD,2022-03
36177,16997,25-03-2024,15,Bank Transfer,Pending,USD,2024-03
36178,43029,08-04-2022,99,UPI,Pending,USD,2022-04
36179,39038,05-12-2024,99,Bank Transfer,Failed,INR,2024-12
36180,35027,11-04-2022,15,UPI,Pending,USD,2022-04
36181,1743,26-05-2024,99,UPI,Pending,INR,2024-05
36182,505,25-12-2023,199,Credit Card,Failed,INR,2023-12
36183,42474,12-09-2024,15,Credit Card,Failed,USD,2024-09
36184,114,04-07-2023,35,Bank Transfer,Completed,INR,2023-07
36185,44390,06-04-2022,199,Bank Transfer,Completed,EUR,2022-04
36186,46128,19-07-2024,199,Credit Card,Completed,INR,2024-07
36187,12902,03-11-2024,99,Credit Card,Completed,INR,2024-11
36188,34964,18-10-2023,35,Bank Transfer,Pending,INR,2023-10
36189,30759,01-09-2023,99,Credit Card,Pending,EUR,2023-09
36190,16197,05-01-2025,199,UPI,Completed,INR,2025-01
36191,46525,22-01-2022,35,PayPal,Failed,INR,2022-01
36192,26192,30-11-2024,15,UPI,Failed,EUR,2024-11
36193,22403,21-02-2024,99,PayPal,Pending,EUR,2024-02
36194,49891,19-02-2025,99,Bank Transfer,Failed,INR,2025-02
36195,33530,19-10-2024,15,UPI,Pending,EUR,2024-10
36196,24035,13-01-2024,15,UPI,Completed,USD,2024-01
36197,5772,10-04-2025,199,Bank Transfer,Failed,USD,2025-04
36198,18072,05-06-2022,99,Credit Card,Failed,EUR,2022-06
36199,13508,24-03-2023,199,Bank Transfer,Completed,EUR,2023-03
36200,9525,13-05-2023,15,PayPal,Completed,INR,2023-05
36201,38757,03-02-2024,35,UPI,Pending,EUR,2024-02
36202,48978,04-06-2023,199,UPI,Failed,INR,2023-06
36203,31708,13-01-2023,15,Credit Card,Pending,USD,2023-01
36204,10563,02-09-2023,35,PayPal,Pending,EUR,2023-09
36205,8026,23-05-2023,15,Credit Card,Completed,USD,2023-05
36206,7398,21-10-2023,199,Credit Card,Failed,USD,2023-10
36207,23611,17-03-2024,199,UPI,Completed,INR,2024-03
36208,22128,21-11-2024,15,Bank Transfer,Failed,USD,2024-11
36209,19442,24-03-2023,15,UPI,Failed,INR,2023-03
36210,36036,25-02-2024,15,Credit Card,Failed,EUR,2024-02
36211,6706,21-08-2024,99,Credit Card,Pending,USD,2024-08
36212,11325,06-09-2022,15,PayPal,Completed,INR,2022-09
36213,3448,24-02-2022,99,Credit Card,Completed,INR,2022-02
36214,20113,23-02-2024,15,Bank Transfer,Completed,USD,2024-02
36215,25453,05-03-2022,199,PayPal,Failed,INR,2022-03
36216,7665,16-06-2023,35,Bank Transfer,Pending,INR,2023-06
36217,18133,17-03-2024,15,Bank Transfer,Pending,USD,2024-03
36218,17407,17-03-2022,15,UPI,Failed,EUR,2022-03
36219,19500,21-12-2023,15,Credit Card,Pending,EUR,2023-12
36220,36966,27-01-2022,99,PayPal,Failed,INR,2022-01
36221,15945,04-09-2022,199,PayPal,Pending,EUR,2022-09
36222,47756,19-01-2022,99,Bank Transfer,Failed,USD,2022-01
36223,33816,02-11-2023,199,UPI,Pending,USD,2023-11
36224,7215,02-08-2024,99,PayPal,Failed,USD,2024-08
36225,32268,08-11-2022,35,UPI,Completed,USD,2022-11
36226,41156,18-05-2024,35,Bank Transfer,Pending,EUR,2024-05
36227,41438,05-07-2022,99,Credit Card,Completed,EUR,2022-07
36228,36330,25-02-2025,35,Credit Card,Failed,INR,2025-02
36229,22792,08-10-2024,35,Bank Transfer,Failed,INR,2024-10
36230,48456,30-05-2022,99,PayPal,Completed,INR,2022-05
36231,16948,10-05-2023,199,Credit Card,Completed,INR,2023-05
36232,31650,16-04-2023,99,PayPal,Pending,EUR,2023-04
36233,18569,29-01-2025,15,Credit Card,Completed,EUR,2025-01
36234,24663,22-04-2022,15,Credit Card,Pending,EUR,2022-04
36235,3211,04-04-2024,199,Credit Card,Pending,INR,2024-04
36236,2430,22-05-2023,199,PayPal,Pending,INR,2023-05
36237,10457,01-12-2023,99,PayPal,Failed,USD,2023-12
36238,43906,31-12-2024,99,Credit Card,Completed,EUR,2024-12
36239,49459,18-04-2023,99,Bank Transfer,Failed,INR,2023-04
36240,38444,23-03-2024,15,Credit Card,Pending,INR,2024-03
36241,30800,10-06-2023,15,UPI,Pending,INR,2023-06
36242,23935,07-06-2024,99,PayPal,Pending,INR,2024-06
36243,31421,02-04-2025,35,Bank Transfer,Failed,INR,2025-04
36244,30867,17-03-2023,199,UPI,Pending,USD,2023-03
36245,45336,22-11-2022,99,Bank Transfer,Pending,EUR,2022-11
36246,42705,21-10-2023,99,PayPal,Failed,INR,2023-10
36247,45321,23-04-2024,199,Bank Transfer,Pending,USD,2024-04
36248,749,24-07-2024,99,PayPal,Failed,USD,2024-07
36249,37805,02-10-2022,15,PayPal,Failed,INR,2022-10
36250,31463,26-09-2024,35,Bank Transfer,Pending,USD,2024-09
36251,13613,24-01-2024,99,Credit Card,Pending,EUR,2024-01
36252,15139,29-03-2023,35,UPI,Completed,USD,2023-03
36253,47824,31-07-2022,199,PayPal,Failed,EUR,2022-07
36254,13454,21-08-2024,35,Credit Card,Completed,EUR,2024-08
36255,25981,29-10-2024,199,PayPal,Completed,INR,2024-10
36256,38199,09-01-2023,199,UPI,Pending,INR,2023-01
36257,32562,02-08-2024,199,Credit Card,Completed,USD,2024-08
36258,11277,18-09-2023,15,PayPal,Failed,USD,2023-09
36259,27460,11-01-2024,35,Bank Transfer,Failed,INR,2024-01
36260,25950,24-02-2025,15,Credit Card,Pending,INR,2025-02
36261,46487,04-05-2023,199,PayPal,Pending,EUR,2023-05
36262,20847,10-12-2024,15,PayPal,Failed,INR,2024-12
36263,9042,23-03-2023,199,PayPal,Failed,USD,2023-03
36264,30321,03-01-2023,99,UPI,Pending,USD,2023-01
36265,46416,13-12-2024,99,PayPal,Pending,USD,2024-12
36266,46797,17-02-2025,35,PayPal,Completed,EUR,2025-02
36267,12566,07-06-2022,199,PayPal,Pending,INR,2022-06
36268,13114,21-06-2023,15,PayPal,Pending,INR,2023-06
36269,12760,09-10-2024,35,UPI,Pending,EUR,2024-10
36270,2515,14-04-2022,15,UPI,Pending,INR,2022-04
36271,25391,09-07-2024,99,UPI,Failed,EUR,2024-07
36272,29774,13-12-2023,35,PayPal,Completed,EUR,2023-12
36273,35609,15-05-2024,35,Credit Card,Completed,EUR,2024-05
36274,28567,31-03-2023,99,Bank Transfer,Pending,INR,2023-03
36275,18913,09-01-2023,99,Credit Card,Completed,INR,2023-01
36276,46351,22-08-2023,35,Bank Transfer,Pending,INR,2023-08
36277,5659,10-11-2023,35,Credit Card,Pending,USD,2023-11
36278,20090,29-01-2024,35,Credit Card,Failed,USD,2024-01
36279,12528,11-03-2024,15,Bank Transfer,Pending,INR,2024-03
36280,34002,08-04-2024,35,UPI,Completed,INR,2024-04
36281,48175,19-11-2022,99,Bank Transfer,Failed,INR,2022-11
36282,38797,09-09-2024,199,Bank Transfer,Completed,INR,2024-09
36283,45617,07-06-2023,99,UPI,Completed,EUR,2023-06
36284,40488,11-02-2023,99,Credit Card,Pending,INR,2023-02
36285,40147,07-12-2024,199,UPI,Failed,EUR,2024-12
36286,34136,24-03-2022,99,UPI,Completed,USD,2022-03
36287,16201,31-05-2023,35,UPI,Failed,USD,2023-05
36288,6247,22-11-2024,199,UPI,Completed,INR,2024-11
36289,19151,29-02-2024,35,PayPal,Completed,USD,2024-02
36290,39798,08-10-2024,199,UPI,Failed,USD,2024-10
36291,15783,29-01-2024,15,UPI,Completed,INR,2024-01
36292,4535,03-05-2022,15,UPI,Failed,INR,2022-05
36293,35719,24-02-2022,199,PayPal,Pending,USD,2022-02
36294,12548,02-12-2022,35,Credit Card,Pending,INR,2022-12
36295,25195,01-03-2024,99,UPI,Failed,USD,2024-03
36296,8428,21-07-2023,199,PayPal,Failed,EUR,2023-07
36297,28274,11-12-2024,199,Credit Card,Failed,INR,2024-12
36298,38884,21-08-2024,15,PayPal,Failed,INR,2024-08
36299,17083,23-07-2023,199,UPI,Failed,USD,2023-07
36300,29625,12-09-2023,199,UPI,Failed,INR,2023-09
36301,28624,05-05-2024,15,UPI,Failed,INR,2024-05
36302,26803,25-11-2022,35,Bank Transfer,Pending,INR,2022-11
36303,29048,26-11-2024,199,Bank Transfer,Completed,INR,2024-11
36304,2737,10-10-2024,35,PayPal,Pending,INR,2024-10
36305,35789,24-04-2024,35,Bank Transfer,Pending,EUR,2024-04
36306,44178,20-06-2022,15,PayPal,Completed,INR,2022-06
36307,1437,19-11-2022,99,Bank Transfer,Failed,EUR,2022-11
36308,43100,01-12-2022,35,Credit Card,Failed,EUR,2022-12
36309,10194,05-07-2024,15,Credit Card,Completed,EUR,2024-07
36310,2970,13-03-2024,15,Bank Transfer,Completed,EUR,2024-03
36311,27988,14-12-2023,15,PayPal,Failed,EUR,2023-12
36312,39162,31-01-2024,15,UPI,Failed,EUR,2024-01
36313,42869,23-02-2022,199,Credit Card,Completed,EUR,2022-02
36314,43884,17-09-2024,15,Credit Card,Pending,USD,2024-09
36315,14029,26-10-2022,15,PayPal,Completed,USD,2022-10
36316,41561,21-10-2024,35,PayPal,Pending,INR,2024-10
36317,7561,02-12-2023,15,Bank Transfer,Completed,INR,2023-12
36318,45142,14-10-2022,15,PayPal,Failed,EUR,2022-10
36319,15028,23-02-2023,15,PayPal,Pending,EUR,2023-02
36320,947,04-12-2022,199,UPI,Failed,USD,2022-12
36321,37524,09-05-2022,35,PayPal,Failed,EUR,2022-05
36322,5514,09-12-2023,199,PayPal,Failed,EUR,2023-12
36323,262,01-02-2023,15,Credit Card,Failed,INR,2023-02
36324,45776,26-12-2023,99,UPI,Completed,EUR,2023-12
36325,12739,20-01-2023,15,Credit Card,Completed,USD,2023-01
36326,35901,23-02-2025,15,Bank Transfer,Completed,INR,2025-02
36327,7865,11-06-2022,15,Credit Card,Failed,EUR,2022-06
36328,11719,27-02-2023,35,PayPal,Completed,EUR,2023-02
36329,1300,23-11-2022,199,UPI,Failed,INR,2022-11
36330,33914,29-12-2022,199,UPI,Failed,INR,2022-12
36331,41662,16-09-2023,199,UPI,Completed,INR,2023-09
36332,46100,20-12-2023,99,UPI,Completed,USD,2023-12
36333,1971,12-10-2023,199,Bank Transfer,Pending,INR,2023-10
36334,21479,17-03-2025,199,Bank Transfer,Completed,USD,2025-03
36335,35660,04-05-2022,15,Bank Transfer,Pending,EUR,2022-05
36336,32782,11-06-2023,35,UPI,Failed,INR,2023-06
36337,29681,01-04-2025,99,Credit Card,Completed,EUR,2025-04
36338,10678,08-08-2024,99,PayPal,Failed,USD,2024-08
36339,45328,11-11-2023,99,Credit Card,Completed,INR,2023-11
36340,20324,01-06-2022,35,UPI,Pending,EUR,2022-06
36341,12512,24-02-2022,15,Credit Card,Failed,EUR,2022-02
36342,24247,11-07-2023,99,Credit Card,Pending,USD,2023-07
36343,15121,21-04-2022,15,PayPal,Pending,INR,2022-04
36344,26854,19-01-2025,35,Bank Transfer,Pending,USD,2025-01
36345,19080,23-01-2022,99,Credit Card,Failed,INR,2022-01
36346,43090,09-05-2022,99,Credit Card,Failed,USD,2022-05
36347,10972,30-01-2022,35,PayPal,Completed,USD,2022-01
36348,37888,11-01-2025,35,Credit Card,Failed,INR,2025-01
36349,13100,26-08-2022,199,UPI,Completed,USD,2022-08
36350,2017,30-03-2023,199,UPI,Pending,EUR,2023-03
36351,25549,19-02-2023,199,UPI,Failed,INR,2023-02
36352,15208,19-08-2024,199,Credit Card,Completed,INR,2024-08
36353,9076,02-02-2025,99,UPI,Pending,EUR,2025-02
36354,17410,11-04-2023,99,Credit Card,Completed,USD,2023-04
36355,33865,06-05-2023,35,Credit Card,Failed,EUR,2023-05
36356,39829,14-11-2023,199,Credit Card,Failed,USD,2023-11
36357,9552,18-04-2024,35,PayPal,Pending,INR,2024-04
36358,43319,06-05-2024,99,UPI,Completed,USD,2024-05
36359,44491,26-02-2025,35,Bank Transfer,Pending,EUR,2025-02
36360,28719,14-09-2023,99,PayPal,Completed,EUR,2023-09
36361,10414,25-09-2023,99,UPI,Pending,INR,2023-09
36362,18227,20-03-2024,35,UPI,Failed,INR,2024-03
36363,8746,14-03-2023,199,PayPal,Pending,USD,2023-03
36364,49286,28-07-2024,35,PayPal,Pending,USD,2024-07
36365,40197,19-03-2025,99,Credit Card,Pending,INR,2025-03
36366,2936,21-01-2024,15,UPI,Pending,EUR,2024-01
36367,32989,12-09-2023,99,Bank Transfer,Completed,EUR,2023-09
36368,739,18-05-2022,15,Credit Card,Completed,INR,2022-05
36369,39953,04-02-2024,199,PayPal,Pending,EUR,2024-02
36370,14615,22-09-2022,15,PayPal,Pending,INR,2022-09
36371,2124,17-07-2024,35,PayPal,Completed,INR,2024-07
36372,3298,23-08-2023,15,UPI,Failed,USD,2023-08
36373,41538,19-08-2024,99,PayPal,Completed,EUR,2024-08
36374,19110,17-01-2022,35,UPI,Completed,EUR,2022-01
36375,29663,14-02-2023,15,Bank Transfer,Failed,INR,2023-02
36376,28948,24-09-2022,99,UPI,Completed,USD,2022-09
36377,42460,14-07-2023,35,Credit Card,Completed,USD,2023-07
36378,15107,28-03-2022,199,PayPal,Pending,INR,2022-03
36379,23084,09-09-2023,99,UPI,Completed,INR,2023-09
36380,42803,22-03-2022,199,Credit Card,Completed,EUR,2022-03
36381,19751,28-10-2022,99,UPI,Completed,INR,2022-10
36382,44273,13-04-2023,199,UPI,Pending,EUR,2023-04
36383,8598,19-02-2022,99,Bank Transfer,Completed,INR,2022-02
36384,6433,24-02-2022,35,UPI,Failed,INR,2022-02
36385,15934,10-10-2023,35,UPI,Completed,INR,2023-10
36386,8312,02-08-2022,99,Credit Card,Pending,INR,2022-08
36387,34008,22-09-2022,15,PayPal,Pending,USD,2022-09
36388,32357,16-07-2024,199,PayPal,Failed,INR,2024-07
36389,16334,05-12-2023,199,UPI,Pending,EUR,2023-12
36390,41881,28-02-2022,199,Bank Transfer,Pending,INR,2022-02
36391,1549,11-10-2024,35,Bank Transfer,Completed,EUR,2024-10
36392,20167,30-11-2024,15,PayPal,Completed,USD,2024-11
36393,9659,06-09-2022,99,UPI,Failed,USD,2022-09
36394,44017,29-07-2022,15,Bank Transfer,Failed,USD,2022-07
36395,43128,27-05-2023,15,Bank Transfer,Pending,USD,2023-05
36396,49750,23-06-2023,15,Bank Transfer,Completed,INR,2023-06
36397,29924,27-03-2023,99,PayPal,Pending,EUR,2023-03
36398,22047,21-05-2023,35,Bank Transfer,Pending,EUR,2023-05
36399,21361,15-04-2025,35,Bank Transfer,Completed,USD,2025-04
36400,45932,06-05-2022,99,UPI,Completed,USD,2022-05
36401,29745,13-09-2024,199,Bank Transfer,Pending,INR,2024-09
36402,45761,04-07-2022,199,PayPal,Completed,INR,2022-07
36403,10163,24-04-2022,35,PayPal,Completed,USD,2022-04
36404,28584,19-07-2022,35,Bank Transfer,Failed,USD,2022-07
36405,21313,25-08-2023,99,UPI,Pending,INR,2023-08
36406,17637,11-01-2025,199,PayPal,Failed,INR,2025-01
36407,5179,13-08-2023,15,Bank Transfer,Completed,INR,2023-08
36408,5864,25-11-2023,35,UPI,Failed,EUR,2023-11
36409,8197,15-03-2022,99,Bank Transfer,Pending,EUR,2022-03
36410,26566,23-04-2024,99,PayPal,Pending,USD,2024-04
36411,18433,06-09-2023,15,UPI,Failed,INR,2023-09
36412,27174,16-11-2022,99,PayPal,Completed,USD,2022-11
36413,27779,11-02-2025,199,Bank Transfer,Failed,EUR,2025-02
36414,36975,19-08-2022,15,Bank Transfer,Completed,EUR,2022-08
36415,4958,26-09-2024,199,UPI,Failed,EUR,2024-09
36416,46072,24-03-2024,35,Bank Transfer,Pending,USD,2024-03
36417,18220,23-01-2022,35,PayPal,Failed,USD,2022-01
36418,2031,05-04-2025,199,Credit Card,Completed,USD,2025-04
36419,34045,07-04-2025,199,PayPal,Completed,EUR,2025-04
36420,2849,02-02-2025,35,UPI,Completed,EUR,2025-02
36421,9805,23-03-2024,199,Credit Card,Completed,USD,2024-03
36422,27470,03-03-2023,15,Credit Card,Failed,EUR,2023-03
36423,47092,06-03-2024,99,Bank Transfer,Failed,USD,2024-03
36424,8106,03-04-2024,199,Credit Card,Failed,EUR,2024-04
36425,16170,15-04-2022,99,Credit Card,Pending,INR,2022-04
36426,28047,07-02-2023,99,PayPal,Failed,USD,2023-02
36427,21342,05-02-2024,199,UPI,Pending,USD,2024-02
36428,454,09-04-2024,35,Bank Transfer,Completed,INR,2024-04
36429,23446,03-10-2023,99,Credit Card,Pending,EUR,2023-10
36430,48750,28-03-2024,35,PayPal,Failed,INR,2024-03
36431,1884,04-01-2025,15,PayPal,Completed,INR,2025-01
36432,45415,22-09-2024,15,UPI,Pending,EUR,2024-09
36433,3609,13-01-2023,199,UPI,Failed,EUR,2023-01
36434,23287,28-07-2023,15,UPI,Pending,USD,2023-07
36435,17300,11-01-2022,199,Bank Transfer,Pending,INR,2022-01
36436,26121,28-09-2022,199,PayPal,Completed,EUR,2022-09
36437,20458,13-02-2024,99,UPI,Completed,EUR,2024-02
36438,43023,09-11-2022,15,Bank Transfer,Pending,USD,2022-11
36439,23538,25-02-2024,99,UPI,Completed,USD,2024-02
36440,11594,21-01-2025,99,UPI,Failed,EUR,2025-01
36441,49179,28-03-2024,99,Credit Card,Pending,USD,2024-03
36442,25385,25-04-2023,35,Bank Transfer,Pending,USD,2023-04
36443,43794,31-05-2022,15,PayPal,Completed,EUR,2022-05
36444,18196,14-02-2025,199,UPI,Pending,INR,2025-02
36445,18840,30-09-2023,15,Bank Transfer,Pending,EUR,2023-09
36446,43468,27-12-2024,35,UPI,Completed,EUR,2024-12
36447,40020,05-02-2024,99,PayPal,Pending,INR,2024-02
