subscription_id,customer_id,plan_name,billing_cycle,subscription_start,subscription_end,monthly_price,subscription_status,auto_renew,revenue_segment
2071,2071,Pro,Yearly,18-01-2025,13-03-2026,35,Cancelled,TRUE,Medium Revenue
2072,2072,Pro,Yearly,18-02-2025,03-10-2026,35,Paused,FALSE,Medium Revenue
2073,2073,Starter,Monthly,16-08-2023,06-05-2025,15,Active,FALSE,Low Revenue
2074,2074,Enterprise,Monthly,12-01-2024,01-05-2025,99,Paused,TRUE,High Revenue
2075,2075,Pro,Monthly,28-07-2022,29-08-2023,35,Active,TRUE,Medium Revenue
2076,2076,Starter,Yearly,14-03-2024,01-08-2025,15,Active,FALSE,Low Revenue
2077,2077,Pro,Monthly,21-12-2022,19-02-2023,35,Cancelled,TRUE,Medium Revenue
2078,2078,Starter,Yearly,06-01-2025,04-06-2026,15,Cancelled,FALSE,Low Revenue
2079,2079,Free,Yearly,03-05-2022,13-08-2023,0,Cancelled,FALSE,Free
2080,2080,Free,Monthly,15-07-2023,29-02-2024,0,Cancelled,FALSE,Free
2081,2081,Pro,Monthly,20-02-2024,07-10-2024,35,Active,TRUE,Medium Revenue
2082,2082,Enterprise,Yearly,24-05-2024,27-03-2026,99,Cancelled,FALSE,High Revenue
2083,2083,Starter,Monthly,11-03-2022,19-01-2024,15,Active,FALSE,Low Revenue
2084,2084,Free,Monthly,07-02-2023,28-11-2024,0,Cancelled,FALSE,Free
2085,2085,Free,Monthly,11-07-2022,30-06-2023,0,Active,FALSE,Free
2086,2086,Pro,Yearly,09-11-2024,08-10-2026,35,Paused,TRUE,Medium Revenue
2087,2087,Starter,Yearly,10-01-2023,27-03-2024,15,Cancelled,FALSE,Low Revenue
2088,2088,Pro,Monthly,25-04-2022,02-09-2022,35,Paused,TRUE,Medium Revenue
2089,2089,Starter,Monthly,31-10-2024,14-08-2026,15,Active,FALSE,Low Revenue
2090,2090,Pro,Monthly,03-03-2025,01-07-2025,35,Paused,TRUE,Medium Revenue
2091,2091,Starter,Monthly,19-09-2024,04-08-2026,15,Paused,FALSE,Low Revenue
2092,2092,Starter,Monthly,14-04-2024,25-06-2024,15,Cancelled,TRUE,Low Revenue
2093,2093,Starter,Monthly,11-10-2022,12-09-2023,15,Paused,FALSE,Low Revenue
2094,2094,Starter,Monthly,31-08-2022,30-05-2024,15,Paused,TRUE,Low Revenue
2095,2095,Free,Yearly,19-02-2022,07-06-2023,0,Active,FALSE,Free
2096,2096,Pro,Monthly,21-05-2024,19-03-2025,35,Paused,TRUE,Medium Revenue
2097,2097,Starter,Monthly,10-08-2022,10-12-2022,15,Active,FALSE,Low Revenue
2098,2098,Starter,Yearly,29-10-2022,09-08-2023,15,Paused,FALSE,Low Revenue
2099,2099,Starter,Monthly,21-03-2024,08-01-2026,15,Cancelled,FALSE,Low Revenue
2100,2100,Pro,Yearly,30-08-2022,27-09-2023,35,Paused,TRUE,Medium Revenue
2101,2101,Starter,Monthly,02-06-2022,22-02-2024,15,Cancelled,FALSE,Low Revenue
2102,2102,Enterprise,Monthly,11-07-2024,28-04-2025,99,Cancelled,TRUE,High Revenue
2103,2103,Pro,Yearly,25-03-2022,03-11-2023,35,Active,TRUE,Medium Revenue
2104,2104,Free,Monthly,21-11-2023,05-08-2024,0,Cancelled,FALSE,Free
2105,2105,Starter,Monthly,27-07-2022,20-06-2024,15,Cancelled,TRUE,Low Revenue
2106,2106,Pro,Monthly,18-02-2023,02-08-2024,35,Cancelled,TRUE,Medium Revenue
2107,2107,Free,Yearly,07-12-2024,02-10-2025,0,Active,TRUE,Free
2108,2108,Pro,Monthly,31-03-2022,23-10-2022,35,Paused,FALSE,Medium Revenue
2109,2109,Enterprise,Yearly,11-08-2022,29-12-2022,99,Active,TRUE,High Revenue
2110,2110,Free,Yearly,04-10-2023,11-10-2024,0,Paused,TRUE,Free
2111,2111,Starter,Monthly,19-01-2025,14-04-2025,15,Paused,TRUE,Low Revenue
2112,2112,Enterprise,Monthly,24-03-2023,30-10-2023,99,Paused,TRUE,High Revenue
2113,2113,Free,Yearly,08-02-2024,27-08-2025,0,Cancelled,TRUE,Free
2114,2114,Enterprise,Monthly,27-04-2024,13-11-2024,99,Active,TRUE,High Revenue
2115,2115,Pro,Yearly,05-08-2024,13-07-2026,35,Cancelled,FALSE,Medium Revenue
2116,2116,Free,Yearly,16-06-2022,20-08-2023,0,Active,FALSE,Free
2117,2117,Pro,Monthly,19-11-2023,19-09-2025,35,Cancelled,TRUE,Medium Revenue
2118,2118,Pro,Yearly,01-06-2022,13-10-2022,35,Paused,FALSE,Medium Revenue
2119,2119,Pro,Monthly,27-03-2022,21-02-2023,35,Paused,FALSE,Medium Revenue
2120,2120,Pro,Monthly,24-10-2023,09-08-2025,35,Cancelled,TRUE,Medium Revenue
2121,2121,Pro,Monthly,09-03-2024,16-04-2025,35,Paused,FALSE,Medium Revenue
2122,2122,Pro,Yearly,03-04-2023,25-12-2024,35,Paused,FALSE,Medium Revenue
2123,2123,Pro,Yearly,08-04-2023,09-06-2024,35,Paused,TRUE,Medium Revenue
2124,2124,Starter,Monthly,11-12-2024,05-02-2026,15,Active,FALSE,Low Revenue
2125,2125,Free,Monthly,10-04-2024,24-04-2025,0,Paused,FALSE,Free
2126,2126,Pro,Monthly,05-12-2022,26-10-2024,35,Paused,FALSE,Medium Revenue
2127,2127,Starter,Yearly,22-08-2023,23-06-2025,15,Paused,TRUE,Low Revenue
2128,2128,Pro,Monthly,12-04-2023,29-08-2023,35,Paused,FALSE,Medium Revenue
2129,2129,Pro,Yearly,26-05-2024,06-01-2025,35,Cancelled,TRUE,Medium Revenue
2130,2130,Starter,Monthly,11-05-2022,26-11-2023,15,Active,FALSE,Low Revenue
2131,2131,Enterprise,Monthly,09-11-2022,19-04-2024,99,Active,FALSE,High Revenue
2132,2132,Free,Monthly,20-07-2023,21-05-2025,0,Active,FALSE,Free
2133,2133,Pro,Monthly,31-08-2024,24-06-2026,35,Cancelled,TRUE,Medium Revenue
2134,2134,Starter,Monthly,13-01-2023,20-02-2023,15,Cancelled,TRUE,Low Revenue
2135,2135,Enterprise,Yearly,04-07-2024,02-10-2025,99,Paused,FALSE,High Revenue
2136,2136,Pro,Monthly,29-01-2023,03-08-2024,35,Cancelled,TRUE,Medium Revenue
2137,2137,Pro,Yearly,21-04-2022,16-12-2022,35,Cancelled,TRUE,Medium Revenue
2138,2138,Pro,Monthly,04-03-2022,29-10-2022,35,Cancelled,FALSE,Medium Revenue
2139,2139,Pro,Yearly,28-10-2024,08-12-2024,35,Cancelled,TRUE,Medium Revenue
2140,2140,Starter,Monthly,23-05-2023,25-06-2023,15,Paused,TRUE,Low Revenue
2141,2141,Starter,Yearly,02-02-2023,27-06-2024,15,Paused,TRUE,Low Revenue
2142,2142,Starter,Yearly,18-01-2024,21-12-2024,15,Paused,FALSE,Low Revenue
2143,2143,Starter,Yearly,09-11-2022,29-12-2022,15,Cancelled,FALSE,Low Revenue
2144,2144,Starter,Monthly,25-02-2025,05-12-2026,15,Cancelled,FALSE,Low Revenue
2145,2145,Pro,Yearly,16-09-2022,18-06-2024,35,Paused,TRUE,Medium Revenue
2146,2146,Pro,Monthly,01-01-2025,20-08-2026,35,Active,FALSE,Medium Revenue
2147,2147,Starter,Monthly,30-12-2023,14-09-2024,15,Cancelled,FALSE,Low Revenue
2148,2148,Pro,Monthly,19-08-2022,13-06-2024,35,Paused,FALSE,Medium Revenue
2149,2149,Pro,Yearly,22-09-2023,23-08-2025,35,Paused,FALSE,Medium Revenue
2150,2150,Pro,Yearly,18-12-2023,03-02-2024,35,Cancelled,FALSE,Medium Revenue
2151,2151,Starter,Monthly,16-09-2024,16-06-2026,15,Paused,FALSE,Low Revenue
2152,2152,Pro,Monthly,12-05-2023,10-04-2025,35,Active,TRUE,Medium Revenue
2153,2153,Enterprise,Monthly,26-01-2023,20-10-2023,99,Active,FALSE,High Revenue
2154,2154,Free,Monthly,16-05-2022,20-02-2024,0,Active,FALSE,Free
2155,2155,Starter,Yearly,05-02-2025,21-08-2025,15,Active,TRUE,Low Revenue
2156,2156,Pro,Monthly,30-08-2024,20-03-2026,35,Paused,FALSE,Medium Revenue
2157,2157,Starter,Yearly,29-08-2023,14-12-2024,15,Cancelled,TRUE,Low Revenue
2158,2158,Enterprise,Monthly,02-06-2022,12-06-2023,99,Active,TRUE,High Revenue
2159,2159,Pro,Monthly,11-11-2022,29-05-2023,35,Paused,FALSE,Medium Revenue
2160,2160,Free,Monthly,27-02-2024,18-07-2025,0,Cancelled,FALSE,Free
2161,2161,Enterprise,Monthly,09-07-2024,07-07-2026,99,Paused,FALSE,High Revenue
2162,2162,Starter,Monthly,20-10-2022,24-05-2024,15,Cancelled,TRUE,Low Revenue
2163,2163,Free,Yearly,22-09-2023,12-04-2025,0,Paused,TRUE,Free
2164,2164,Pro,Yearly,06-12-2023,27-08-2025,35,Active,FALSE,Medium Revenue
2165,2165,Free,Monthly,10-12-2022,13-06-2024,0,Active,TRUE,Free
2166,2166,Starter,Monthly,19-02-2024,20-01-2025,15,Cancelled,TRUE,Low Revenue
2167,2167,Pro,Yearly,26-02-2024,24-04-2024,35,Paused,TRUE,Medium Revenue
2168,2168,Pro,Monthly,31-01-2024,28-10-2025,35,Cancelled,TRUE,Medium Revenue
2169,2169,Free,Yearly,13-11-2022,16-06-2024,0,Paused,FALSE,Free
2170,2170,Starter,Yearly,04-04-2022,20-09-2023,15,Cancelled,TRUE,Low Revenue
2171,2171,Enterprise,Yearly,23-10-2024,15-01-2026,99,Cancelled,FALSE,High Revenue
2172,2172,Free,Yearly,14-02-2022,20-05-2022,0,Paused,FALSE,Free
2173,2173,Free,Yearly,25-08-2022,17-03-2023,0,Cancelled,FALSE,Free
2174,2174,Pro,Yearly,18-10-2023,11-02-2024,35,Active,FALSE,Medium Revenue
2175,2175,Starter,Monthly,31-01-2022,08-12-2023,15,Cancelled,TRUE,Low Revenue
2176,2176,Starter,Monthly,31-10-2022,14-08-2023,15,Active,FALSE,Low Revenue
2177,2177,Starter,Monthly,19-09-2023,28-08-2024,15,Active,TRUE,Low Revenue
2178,2178,Pro,Monthly,23-09-2023,30-06-2025,35,Cancelled,FALSE,Medium Revenue
2179,2179,Pro,Monthly,29-08-2024,01-01-2025,35,Paused,TRUE,Medium Revenue
2180,2180,Starter,Yearly,13-09-2023,15-09-2024,15,Paused,TRUE,Low Revenue
2181,2181,Enterprise,Yearly,27-05-2022,26-02-2024,99,Active,FALSE,High Revenue
2182,2182,Free,Monthly,31-01-2025,30-10-2025,0,Active,FALSE,Free
2183,2183,Starter,Yearly,18-06-2023,28-01-2025,15,Cancelled,TRUE,Low Revenue
2184,2184,Starter,Yearly,27-06-2023,01-04-2024,15,Active,TRUE,Low Revenue
2185,2185,Enterprise,Monthly,27-12-2024,22-11-2026,99,Paused,TRUE,High Revenue
2186,2186,Starter,Monthly,16-03-2022,25-01-2023,15,Paused,TRUE,Low Revenue
2187,2187,Enterprise,Yearly,28-10-2023,18-04-2024,99,Cancelled,FALSE,High Revenue
2188,2188,Starter,Monthly,08-10-2023,30-01-2024,15,Cancelled,FALSE,Low Revenue
2189,2189,Pro,Yearly,12-12-2022,22-07-2024,35,Cancelled,FALSE,Medium Revenue
2190,2190,Enterprise,Monthly,02-05-2022,13-08-2022,99,Cancelled,FALSE,High Revenue
2191,2191,Starter,Yearly,08-10-2024,18-02-2026,15,Paused,FALSE,Low Revenue
2192,2192,Pro,Yearly,04-06-2024,01-04-2025,35,Paused,FALSE,Medium Revenue
2193,2193,Pro,Monthly,08-02-2025,18-11-2026,35,Active,FALSE,Medium Revenue
2194,2194,Pro,Yearly,12-10-2024,29-11-2024,35,Cancelled,TRUE,Medium Revenue
2195,2195,Pro,Yearly,26-08-2022,29-05-2023,35,Active,FALSE,Medium Revenue
2196,2196,Free,Monthly,06-09-2024,11-02-2026,0,Paused,FALSE,Free
2197,2197,Pro,Monthly,23-04-2022,06-03-2023,35,Active,FALSE,Medium Revenue
2198,2198,Free,Yearly,15-11-2024,18-03-2026,0,Active,FALSE,Free
2199,2199,Enterprise,Monthly,15-11-2023,03-01-2025,99,Paused,FALSE,High Revenue
2200,2200,Pro,Yearly,16-05-2024,01-08-2025,35,Paused,TRUE,Medium Revenue
2201,2201,Starter,Yearly,21-11-2022,24-12-2023,15,Paused,TRUE,Low Revenue
2202,2202,Starter,Monthly,21-03-2022,14-12-2022,15,Cancelled,TRUE,Low Revenue
2203,2203,Free,Yearly,11-06-2024,06-07-2025,0,Cancelled,FALSE,Free
2204,2204,Enterprise,Yearly,05-03-2024,18-07-2024,99,Cancelled,FALSE,High Revenue
2205,2205,Enterprise,Monthly,27-11-2024,01-05-2026,99,Active,FALSE,High Revenue
2206,2206,Starter,Yearly,01-06-2023,21-11-2023,15,Paused,FALSE,Low Revenue
2207,2207,Starter,Monthly,23-06-2024,06-10-2025,15,Paused,FALSE,Low Revenue
2208,2208,Starter,Yearly,04-06-2023,25-07-2024,15,Paused,FALSE,Low Revenue
2209,2209,Pro,Yearly,22-04-2023,16-01-2025,35,Cancelled,FALSE,Medium Revenue
2210,2210,Starter,Yearly,22-12-2024,20-06-2026,15,Active,TRUE,Low Revenue
2211,2211,Starter,Monthly,13-11-2022,29-09-2023,15,Paused,FALSE,Low Revenue
2212,2212,Enterprise,Yearly,24-06-2023,13-02-2024,99,Active,FALSE,High Revenue
2213,2213,Free,Monthly,27-01-2024,05-09-2025,0,Cancelled,TRUE,Free
2214,2214,Pro,Monthly,16-08-2023,19-04-2025,35,Active,FALSE,Medium Revenue
2215,2215,Pro,Yearly,13-12-2023,18-09-2024,35,Paused,TRUE,Medium Revenue
2216,2216,Starter,Monthly,16-12-2023,19-09-2025,15,Cancelled,FALSE,Low Revenue
2217,2217,Free,Yearly,16-02-2022,01-05-2022,0,Active,FALSE,Free
2218,2218,Enterprise,Yearly,03-04-2023,16-09-2024,99,Cancelled,TRUE,High Revenue
2219,2219,Free,Monthly,02-07-2023,22-11-2023,0,Cancelled,TRUE,Free
2220,2220,Pro,Yearly,26-04-2023,01-08-2024,35,Paused,TRUE,Medium Revenue
2221,2221,Free,Monthly,28-02-2025,23-05-2026,0,Cancelled,TRUE,Free
2222,2222,Free,Monthly,21-05-2024,07-07-2024,0,Paused,FALSE,Free
2223,2223,Starter,Monthly,05-10-2024,03-05-2026,15,Paused,FALSE,Low Revenue
2224,2224,Starter,Monthly,24-08-2024,20-02-2025,15,Active,TRUE,Low Revenue
2225,2225,Starter,Yearly,12-09-2023,01-12-2024,15,Cancelled,TRUE,Low Revenue
2226,2226,Starter,Monthly,24-12-2024,08-11-2026,15,Active,FALSE,Low Revenue
2227,2227,Pro,Monthly,23-10-2024,07-07-2026,35,Active,TRUE,Medium Revenue
2228,2228,Free,Monthly,07-07-2023,24-04-2024,0,Paused,TRUE,Free
2229,2229,Starter,Monthly,18-04-2023,18-04-2024,15,Paused,TRUE,Low Revenue
2230,2230,Pro,Monthly,07-02-2023,11-09-2024,35,Active,FALSE,Medium Revenue
2231,2231,Pro,Yearly,19-06-2024,27-07-2025,35,Active,FALSE,Medium Revenue
2232,2232,Free,Monthly,17-12-2022,17-01-2023,0,Active,FALSE,Free
2233,2233,Free,Yearly,10-04-2023,14-08-2023,0,Paused,FALSE,Free
2234,2234,Free,Monthly,29-11-2022,10-04-2024,0,Paused,FALSE,Free
2235,2235,Pro,Monthly,08-09-2024,13-03-2025,35,Paused,FALSE,Medium Revenue
2236,2236,Enterprise,Monthly,11-02-2025,08-04-2026,99,Active,TRUE,High Revenue
2237,2237,Starter,Monthly,15-02-2025,30-09-2025,15,Active,FALSE,Low Revenue
2238,2238,Free,Monthly,02-01-2023,15-11-2023,0,Cancelled,FALSE,Free
2239,2239,Enterprise,Yearly,31-01-2024,31-08-2025,99,Paused,TRUE,High Revenue
2240,2240,Starter,Monthly,22-02-2025,11-01-2026,15,Paused,FALSE,Low Revenue
2241,2241,Free,Yearly,29-09-2023,10-08-2025,0,Active,TRUE,Free
2242,2242,Pro,Yearly,08-01-2022,24-05-2022,35,Paused,FALSE,Medium Revenue
2243,2243,Pro,Yearly,15-04-2025,23-01-2027,35,Paused,TRUE,Medium Revenue
2244,2244,Pro,Monthly,24-10-2022,29-08-2024,35,Cancelled,FALSE,Medium Revenue
2245,2245,Free,Monthly,26-02-2023,12-01-2024,0,Cancelled,TRUE,Free
2246,2246,Pro,Yearly,27-09-2024,19-02-2025,35,Cancelled,TRUE,Medium Revenue
2247,2247,Starter,Yearly,30-09-2024,19-08-2026,15,Active,FALSE,Low Revenue
2248,2248,Pro,Monthly,03-05-2023,05-07-2024,35,Cancelled,TRUE,Medium Revenue
2249,2249,Starter,Yearly,16-01-2023,04-10-2023,15,Paused,FALSE,Low Revenue
2250,2250,Pro,Yearly,01-05-2024,12-09-2024,35,Active,TRUE,Medium Revenue
2251,2251,Starter,Yearly,06-05-2023,06-04-2024,15,Active,TRUE,Low Revenue
2252,2252,Free,Yearly,23-03-2025,30-04-2026,0,Paused,FALSE,Free
2253,2253,Starter,Yearly,18-08-2023,25-07-2025,15,Paused,FALSE,Low Revenue
2254,2254,Pro,Yearly,06-05-2022,29-06-2022,35,Active,FALSE,Medium Revenue
2255,2255,Starter,Yearly,30-03-2023,16-08-2024,15,Active,TRUE,Low Revenue
2256,2256,Starter,Monthly,17-05-2022,22-10-2023,15,Paused,FALSE,Low Revenue
2257,2257,Enterprise,Yearly,06-01-2025,09-09-2025,99,Cancelled,TRUE,High Revenue
2258,2258,Pro,Monthly,20-08-2023,05-01-2024,35,Cancelled,FALSE,Medium Revenue
2259,2259,Pro,Monthly,15-02-2024,11-03-2025,35,Cancelled,FALSE,Medium Revenue
2260,2260,Pro,Yearly,09-01-2024,20-12-2024,35,Paused,FALSE,Medium Revenue
2261,2261,Pro,Yearly,17-01-2023,20-04-2024,35,Paused,TRUE,Medium Revenue
2262,2262,Enterprise,Yearly,10-10-2023,07-06-2024,99,Cancelled,FALSE,High Revenue
2263,2263,Pro,Yearly,03-06-2022,25-03-2024,35,Active,FALSE,Medium Revenue
2264,2264,Pro,Yearly,03-10-2022,29-04-2023,35,Cancelled,FALSE,Medium Revenue
2265,2265,Starter,Yearly,22-01-2022,18-05-2022,15,Cancelled,TRUE,Low Revenue
2266,2266,Starter,Yearly,02-10-2022,09-12-2022,15,Paused,FALSE,Low Revenue
2267,2267,Starter,Monthly,28-10-2022,12-04-2024,15,Cancelled,FALSE,Low Revenue
2268,2268,Starter,Yearly,09-07-2023,06-06-2025,15,Active,FALSE,Low Revenue
2269,2269,Pro,Monthly,09-02-2022,15-08-2022,35,Active,TRUE,Medium Revenue
2270,2270,Free,Yearly,20-03-2023,14-12-2024,0,Active,TRUE,Free
2271,2271,Starter,Monthly,23-07-2022,01-12-2023,15,Paused,TRUE,Low Revenue
2272,2272,Starter,Monthly,25-03-2025,10-01-2026,15,Active,TRUE,Low Revenue
2273,2273,Pro,Monthly,27-04-2023,02-06-2024,35,Active,FALSE,Medium Revenue
2274,2274,Starter,Yearly,09-07-2022,12-05-2023,15,Paused,FALSE,Low Revenue
2275,2275,Pro,Yearly,01-11-2023,02-10-2024,35,Active,FALSE,Medium Revenue
2276,2276,Free,Monthly,30-06-2023,24-03-2025,0,Cancelled,TRUE,Free
2277,2277,Free,Monthly,10-11-2024,20-02-2026,0,Cancelled,TRUE,Free
2278,2278,Enterprise,Yearly,31-08-2023,05-06-2025,99,Active,FALSE,High Revenue
2279,2279,Starter,Yearly,01-06-2024,06-10-2025,15,Cancelled,FALSE,Low Revenue
2280,2280,Pro,Yearly,20-10-2023,02-07-2025,35,Paused,FALSE,Medium Revenue
2281,2281,Starter,Monthly,05-10-2022,18-01-2023,15,Paused,TRUE,Low Revenue
2282,2282,Starter,Monthly,13-06-2022,18-08-2023,15,Cancelled,FALSE,Low Revenue
2283,2283,Pro,Yearly,23-07-2022,18-12-2023,35,Cancelled,FALSE,Medium Revenue
2284,2284,Starter,Yearly,02-10-2023,14-03-2025,15,Cancelled,FALSE,Low Revenue
2285,2285,Free,Monthly,11-02-2022,03-05-2023,0,Cancelled,FALSE,Free
2286,2286,Starter,Monthly,06-02-2024,08-08-2025,15,Paused,TRUE,Low Revenue
2287,2287,Free,Monthly,12-02-2022,19-10-2022,0,Active,TRUE,Free
2288,2288,Pro,Monthly,07-06-2023,19-12-2023,35,Paused,FALSE,Medium Revenue
2289,2289,Free,Yearly,30-07-2024,27-04-2026,0,Cancelled,TRUE,Free
2290,2290,Enterprise,Monthly,07-01-2025,04-09-2025,99,Cancelled,FALSE,High Revenue
2291,2291,Pro,Yearly,28-11-2022,21-06-2024,35,Cancelled,FALSE,Medium Revenue
2292,2292,Starter,Yearly,16-01-2024,24-11-2024,15,Paused,TRUE,Low Revenue
2293,2293,Pro,Monthly,14-04-2022,03-03-2023,35,Active,TRUE,Medium Revenue
2294,2294,Pro,Monthly,06-09-2022,09-05-2024,35,Cancelled,TRUE,Medium Revenue
2295,2295,Pro,Monthly,04-05-2024,11-03-2026,35,Active,FALSE,Medium Revenue
2296,2296,Starter,Yearly,28-12-2023,31-07-2025,15,Active,TRUE,Low Revenue
2297,2297,Starter,Monthly,17-12-2024,31-01-2026,15,Active,FALSE,Low Revenue
2298,2298,Starter,Yearly,10-05-2023,15-05-2024,15,Active,TRUE,Low Revenue
2299,2299,Free,Monthly,26-12-2024,12-07-2025,0,Cancelled,TRUE,Free
2300,2300,Starter,Yearly,17-01-2023,22-10-2024,15,Active,FALSE,Low Revenue
2301,2301,Enterprise,Yearly,05-08-2023,23-11-2023,99,Active,FALSE,High Revenue
2302,2302,Pro,Yearly,21-10-2022,01-07-2024,35,Cancelled,FALSE,Medium Revenue
2303,2303,Enterprise,Monthly,28-03-2022,18-09-2022,99,Paused,TRUE,High Revenue
2304,2304,Free,Yearly,14-02-2022,16-06-2023,0,Active,FALSE,Free
2305,2305,Pro,Yearly,26-12-2023,19-11-2025,35,Active,TRUE,Medium Revenue
2306,2306,Starter,Monthly,12-06-2023,20-05-2025,15,Paused,TRUE,Low Revenue
2307,2307,Free,Yearly,28-01-2022,25-12-2023,0,Active,FALSE,Free
2308,2308,Pro,Yearly,04-04-2024,13-08-2025,35,Paused,FALSE,Medium Revenue
2309,2309,Starter,Monthly,30-03-2023,13-10-2024,15,Cancelled,FALSE,Low Revenue
2310,2310,Starter,Yearly,28-01-2022,08-06-2022,15,Cancelled,TRUE,Low Revenue
2311,2311,Starter,Monthly,13-10-2022,08-02-2024,15,Active,TRUE,Low Revenue
2312,2312,Enterprise,Monthly,08-12-2023,03-07-2024,99,Cancelled,FALSE,High Revenue
2313,2313,Starter,Monthly,05-03-2025,29-04-2025,15,Paused,FALSE,Low Revenue
2314,2314,Starter,Yearly,13-05-2024,04-05-2026,15,Cancelled,FALSE,Low Revenue
2315,2315,Starter,Yearly,02-03-2025,28-07-2026,15,Cancelled,FALSE,Low Revenue
2316,2316,Starter,Yearly,29-01-2024,10-10-2024,15,Active,FALSE,Low Revenue
2317,2317,Free,Yearly,04-05-2023,30-11-2024,0,Paused,TRUE,Free
2318,2318,Starter,Yearly,01-12-2022,17-01-2024,15,Active,TRUE,Low Revenue
2319,2319,Starter,Monthly,27-03-2024,20-12-2024,15,Paused,FALSE,Low Revenue
2320,2320,Pro,Monthly,20-10-2023,13-06-2025,35,Paused,TRUE,Medium Revenue
2321,2321,Starter,Monthly,29-01-2025,09-10-2025,15,Paused,TRUE,Low Revenue
2322,2322,Starter,Yearly,06-04-2023,28-02-2024,15,Paused,FALSE,Low Revenue
2323,2323,Starter,Monthly,01-02-2022,15-02-2023,15,Paused,TRUE,Low Revenue
2324,2324,Starter,Monthly,27-03-2024,03-03-2025,15,Cancelled,TRUE,Low Revenue
2325,2325,Pro,Yearly,29-03-2025,28-11-2026,35,Active,FALSE,Medium Revenue
2326,2326,Pro,Monthly,12-06-2024,27-04-2025,35,Active,TRUE,Medium Revenue
2327,2327,Starter,Yearly,14-02-2023,22-10-2023,15,Cancelled,TRUE,Low Revenue
2328,2328,Enterprise,Yearly,15-01-2024,22-06-2024,99,Active,TRUE,High Revenue
2329,2329,Starter,Monthly,27-06-2023,14-06-2024,15,Active,TRUE,Low Revenue
2330,2330,Starter,Yearly,03-09-2022,13-03-2024,15,Active,TRUE,Low Revenue
2331,2331,Free,Yearly,05-01-2023,09-02-2023,0,Paused,TRUE,Free
2332,2332,Starter,Yearly,19-09-2023,28-01-2025,15,Cancelled,TRUE,Low Revenue
2333,2333,Free,Monthly,26-02-2024,23-11-2025,0,Active,FALSE,Free
2334,2334,Starter,Monthly,20-01-2024,23-05-2024,15,Paused,TRUE,Low Revenue
2335,2335,Pro,Yearly,03-02-2024,19-10-2025,35,Cancelled,TRUE,Medium Revenue
2336,2336,Pro,Monthly,12-10-2023,27-04-2024,35,Cancelled,FALSE,Medium Revenue
2337,2337,Pro,Yearly,05-06-2023,29-03-2025,35,Paused,TRUE,Medium Revenue
2338,2338,Pro,Monthly,20-07-2023,05-07-2025,35,Cancelled,TRUE,Medium Revenue
2339,2339,Starter,Yearly,08-11-2024,26-06-2026,15,Cancelled,TRUE,Low Revenue
2340,2340,Pro,Yearly,19-10-2023,26-12-2024,35,Cancelled,TRUE,Medium Revenue
2341,2341,Free,Monthly,04-09-2024,08-08-2025,0,Paused,TRUE,Free
2342,2342,Starter,Yearly,20-02-2024,31-10-2024,15,Active,FALSE,Low Revenue
2343,2343,Enterprise,Monthly,02-09-2022,16-07-2024,99,Active,FALSE,High Revenue
2344,2344,Free,Yearly,20-09-2024,02-12-2024,0,Cancelled,FALSE,Free
2345,2345,Starter,Yearly,19-02-2022,15-07-2023,15,Active,FALSE,Low Revenue
2346,2346,Starter,Yearly,04-01-2022,24-09-2022,15,Active,FALSE,Low Revenue
2347,2347,Starter,Monthly,21-02-2022,09-06-2022,15,Active,TRUE,Low Revenue
2348,2348,Starter,Monthly,25-04-2023,10-11-2024,15,Paused,FALSE,Low Revenue
2349,2349,Pro,Monthly,11-04-2022,22-08-2023,35,Paused,TRUE,Medium Revenue
2350,2350,Free,Yearly,09-04-2022,15-08-2023,0,Cancelled,FALSE,Free
2351,2351,Pro,Yearly,08-01-2022,10-11-2022,35,Cancelled,TRUE,Medium Revenue
2352,2352,Starter,Yearly,29-03-2025,19-11-2025,15,Cancelled,FALSE,Low Revenue
2353,2353,Starter,Monthly,20-09-2023,30-06-2025,15,Paused,TRUE,Low Revenue
2354,2354,Pro,Yearly,12-09-2022,21-07-2023,35,Paused,FALSE,Medium Revenue
2355,2355,Enterprise,Monthly,19-10-2023,30-08-2024,99,Active,FALSE,High Revenue
2356,2356,Free,Yearly,05-02-2023,07-04-2023,0,Active,FALSE,Free
2357,2357,Pro,Yearly,19-11-2024,19-12-2024,35,Active,FALSE,Medium Revenue
2358,2358,Pro,Monthly,11-10-2022,20-02-2024,35,Paused,FALSE,Medium Revenue
2359,2359,Free,Monthly,02-08-2022,08-02-2024,0,Paused,TRUE,Free
2360,2360,Starter,Monthly,30-06-2023,07-10-2024,15,Active,TRUE,Low Revenue
2361,2361,Free,Yearly,10-06-2022,07-11-2022,0,Active,FALSE,Free
2362,2362,Starter,Monthly,14-10-2022,22-06-2024,15,Active,TRUE,Low Revenue
2363,2363,Pro,Monthly,20-04-2023,20-09-2024,35,Cancelled,FALSE,Medium Revenue
2364,2364,Pro,Monthly,25-10-2024,01-07-2026,35,Cancelled,TRUE,Medium Revenue
2365,2365,Pro,Yearly,08-04-2023,14-05-2024,35,Active,FALSE,Medium Revenue
2366,2366,Starter,Yearly,17-05-2024,22-01-2025,15,Cancelled,TRUE,Low Revenue
2367,2367,Pro,Yearly,16-12-2023,06-07-2024,35,Paused,FALSE,Medium Revenue
