churn_id,customer_id,churn_date,churn_reason,competitor_name,last_active_days
4480,33460,2022-12-28,Technical Issues,Monday.com,74
4481,1906,2024-12-21,Low Usage,Asana,97
4482,18799,2024-01-30,Low Usage,Notion,34
4483,25905,2024-01-05,Poor Experience,Notion,32
4484,46429,2024-11-20,High Pricing,Asana,65
4485,11884,2022-06-26,Switched Competitor,Asana,81
4486,26785,2023-01-15,Switched Competitor,Notion,115
4487,16836,2024-05-23,Switched Competitor,Asana,10
4488,36831,2024-07-26,Low Usage,Asana,16
4489,38998,2023-04-17,Missing Features,ClickUp,53
4490,44052,2022-01-28,Switched Competitor,Slack,30
4491,14151,2023-07-19,Missing Features,Notion,113
4492,44381,2024-10-18,High Pricing,Asana,42
4493,25782,2024-05-16,Missing Features,ClickUp,90
4494,42214,2023-05-08,Low Usage,Notion,114
4495,40786,2024-07-17,High Pricing,Notion,113
4496,18879,2023-12-09,Switched Competitor,ClickUp,41
4497,30217,2024-03-22,Switched Competitor,ClickUp,45
4498,11054,2022-05-04,Missing Features,ClickUp,46
4499,46688,2022-04-08,High Pricing,ClickUp,84
4500,33051,2024-05-23,Switched Competitor,Asana,117
4501,2979,2022-11-11,Switched Competitor,Notion,66
4502,11893,2025-01-17,High Pricing,ClickUp,35
4503,42426,2022-11-03,Technical Issues,Slack,84
4504,16961,2022-03-01,High Pricing,Asana,12
4505,5524,2022-09-12,Poor Experience,Monday.com,48
4506,11432,2025-01-19,Missing Features,Monday.com,118
4507,36448,2023-02-28,Low Usage,Monday.com,88
4508,35604,2022-10-22,Technical Issues,Notion,59
4509,33921,2022-09-01,Missing Features,Asana,36
4510,21001,2024-01-26,Switched Competitor,ClickUp,102
4511,20808,2023-05-13,Switched Competitor,Slack,61
4512,37873,2023-10-10,Poor Experience,Monday.com,68
4513,32072,2022-12-16,High Pricing,ClickUp,89
4514,19432,2023-03-03,High Pricing,ClickUp,51
4515,2177,2023-06-20,Switched Competitor,Notion,67
4516,25650,2022-11-01,Switched Competitor,Asana,10
4517,30646,2022-02-23,Technical Issues,Slack,80
4518,34761,2024-10-06,Poor Experience,Monday.com,115
4519,26409,2023-06-01,Switched Competitor,Notion,70
4520,21360,2022-05-13,Low Usage,Monday.com,15
4521,3345,2022-09-16,High Pricing,Slack,115
4522,30511,2025-03-12,Switched Competitor,Slack,51
4523,12222,2023-08-30,Missing Features,ClickUp,68
4524,25358,2025-01-22,Switched Competitor,ClickUp,16
4525,32620,2022-12-04,Technical Issues,ClickUp,41
4526,6156,2024-10-29,Missing Features,Asana,103
4527,37385,2024-11-29,High Pricing,ClickUp,53
4528,34280,2024-05-02,Technical Issues,Notion,4
4529,38828,2022-09-13,Technical Issues,Slack,65
4530,15174,2024-12-13,Poor Experience,Notion,10
4531,17840,2023-07-20,Switched Competitor,Slack,23
4532,19541,2023-03-25,Low Usage,Slack,30
4533,46655,2024-02-03,High Pricing,ClickUp,19
4534,11945,2022-02-14,Technical Issues,Slack,20
4535,25854,2023-08-02,Low Usage,Asana,14
4536,29586,2022-11-24,Technical Issues,Slack,106
4537,16199,2023-11-21,Switched Competitor,Slack,22
4538,25835,2023-04-22,Poor Experience,Slack,93
4539,42817,2024-08-25,Technical Issues,Notion,20
4540,6788,2023-09-10,High Pricing,ClickUp,116
4541,33463,2024-11-20,Missing Features,Monday.com,32
4542,39551,2023-03-20,Switched Competitor,Asana,63
4543,31164,2023-03-06,High Pricing,Notion,64
4544,21847,2024-04-17,High Pricing,Asana,55
4545,33978,2025-01-25,Missing Features,Slack,48
4546,38464,2024-02-19,High Pricing,Notion,84
4547,22705,2022-09-24,Poor Experience,Asana,49
4548,28894,2023-06-24,Technical Issues,Notion,93
4549,22294,2024-09-20,Low Usage,Notion,63
4550,40617,2022-02-09,Missing Features,Monday.com,9
4551,22267,2023-10-23,Technical Issues,Asana,56
4552,42991,2022-10-09,Poor Experience,Slack,55
4553,27285,2024-03-29,Missing Features,Slack,57
4554,22212,2023-07-12,Missing Features,ClickUp,34
4555,13125,2023-05-07,High Pricing,Slack,20
4556,29525,2022-12-01,Technical Issues,Asana,87
4557,25211,2022-06-30,Switched Competitor,Slack,47
4558,22343,2024-03-26,Switched Competitor,Notion,113
4559,804,2024-04-19,Technical Issues,Monday.com,59
4560,41451,2023-09-25,Poor Experience,ClickUp,40
4561,43975,2023-01-22,Poor Experience,Asana,69
4562,29783,2025-04-11,Low Usage,Monday.com,73
4563,2555,2023-12-18,Missing Features,Slack,58
4564,4572,2023-12-01,Technical Issues,Asana,80
4565,15365,2024-08-13,Low Usage,Asana,79
4566,3602,2022-11-25,Technical Issues,Notion,33
4567,41272,2023-08-20,Technical Issues,Monday.com,113
4568,14133,2022-04-16,Missing Features,Asana,83
4569,10288,2023-02-16,High Pricing,ClickUp,55
4570,10232,2023-03-24,Technical Issues,ClickUp,97
4571,20382,2024-09-04,Technical Issues,Slack,94
4572,5715,2025-01-31,Poor Experience,Asana,88
4573,14277,2022-11-16,Poor Experience,Asana,51
4574,36431,2022-03-25,High Pricing,ClickUp,79
4575,14735,2022-04-15,Low Usage,Notion,44
4576,48740,2022-11-07,Poor Experience,ClickUp,14
4577,10283,2024-10-31,Low Usage,Slack,56
4578,22566,2022-09-28,Missing Features,ClickUp,87
4579,35467,2022-05-10,Technical Issues,Monday.com,93
4580,49379,2024-03-19,Low Usage,Notion,57
4581,35764,2023-07-17,Missing Features,Slack,114
4582,15409,2024-02-06,Low Usage,Slack,61
4583,45673,2023-12-20,High Pricing,Monday.com,91
4584,37562,2022-02-24,Switched Competitor,Slack,120
4585,14749,2023-12-14,Technical Issues,ClickUp,54
4586,32815,2022-05-02,Switched Competitor,ClickUp,97
4587,3977,2025-04-12,High Pricing,ClickUp,8
4588,24704,2022-05-02,Missing Features,Notion,54
4589,24166,2023-02-02,High Pricing,Slack,109
4590,5406,2022-11-24,Poor Experience,Asana,84
4591,24732,2025-01-14,Low Usage,Monday.com,78
4592,30860,2024-04-05,Technical Issues,Slack,71
4593,1529,2025-01-15,Poor Experience,Monday.com,42
4594,10361,2023-04-26,Missing Features,Monday.com,76
4595,31923,2024-01-21,Low Usage,Notion,28
4596,22053,2024-10-02,Missing Features,Monday.com,120
4597,31104,2024-01-04,Missing Features,ClickUp,34
4598,10921,2024-10-12,Missing Features,Monday.com,38
4599,33087,2023-03-18,Low Usage,Notion,58
4600,24441,2024-11-20,Low Usage,Monday.com,55
4601,6468,2022-12-28,Low Usage,Monday.com,119
4602,18035,2023-06-05,Technical Issues,ClickUp,84
4603,36536,2023-09-27,Poor Experience,Asana,118
4604,31351,2022-09-02,Poor Experience,ClickUp,51
4605,26597,2024-05-12,Poor Experience,ClickUp,66
4606,18212,2023-01-14,Poor Experience,Notion,38
4607,35150,2024-06-27,Technical Issues,Asana,12
4608,29078,2022-07-02,Poor Experience,ClickUp,86
4609,27473,2024-01-07,Poor Experience,ClickUp,85
4610,34220,2023-06-21,Low Usage,Notion,67
4611,1578,2022-03-04,Switched Competitor,Notion,36
4612,20582,2024-01-05,Switched Competitor,Slack,49
4613,42488,2023-02-18,High Pricing,Monday.com,76
4614,33610,2023-09-15,Poor Experience,Asana,26
4615,40329,2024-05-24,Low Usage,Monday.com,25
4616,5772,2022-05-26,Technical Issues,ClickUp,62
4617,5204,2023-01-27,Missing Features,Monday.com,93
4618,23065,2024-06-17,High Pricing,ClickUp,88
4619,43929,2023-10-06,Technical Issues,Monday.com,25
4620,46822,2022-09-03,Switched Competitor,Monday.com,80
4621,45089,2022-07-19,Low Usage,Notion,107
4622,11538,2024-04-02,Technical Issues,Monday.com,34
4623,28518,2024-09-10,High Pricing,ClickUp,12
4624,10467,2023-06-01,Technical Issues,Monday.com,44
4625,4403,2023-02-24,Poor Experience,ClickUp,9
4626,9593,2023-09-05,Poor Experience,Slack,51
4627,38959,2024-02-07,Poor Experience,Notion,81
4628,10522,2022-04-23,Switched Competitor,ClickUp,104
4629,42932,2024-11-17,Poor Experience,Slack,25
4630,13278,2022-03-20,Missing Features,Notion,80
4631,11907,2024-04-20,High Pricing,ClickUp,96
4632,28664,2023-02-10,Poor Experience,ClickUp,84
4633,30090,2023-04-19,Missing Features,Monday.com,3
4634,4891,2022-09-05,Missing Features,Asana,39
4635,17254,2025-01-22,Poor Experience,Slack,81
4636,35671,2024-06-10,Missing Features,Monday.com,14
4637,19657,2024-07-26,Poor Experience,Asana,117
4638,36554,2023-10-28,High Pricing,Notion,106
4639,10016,2024-03-29,Missing Features,Monday.com,50
4640,27229,2025-02-14,High Pricing,Notion,13
4641,7011,2023-12-05,Low Usage,Slack,86
4642,32756,2024-01-10,Low Usage,Notion,102
4643,29921,2022-04-08,Low Usage,ClickUp,23
4644,4434,2024-03-21,Missing Features,Asana,107
4645,37795,2023-02-05,Missing Features,Slack,43
4646,15580,2023-03-19,High Pricing,Asana,72
4647,36935,2022-06-10,High Pricing,Slack,88
4648,31137,2024-09-24,Technical Issues,ClickUp,61
4649,19633,2023-10-06,Switched Competitor,Slack,49
4650,4871,2022-07-10,Low Usage,Monday.com,116
4651,25449,2023-03-24,Low Usage,Notion,110
4652,14609,2023-09-08,Technical Issues,ClickUp,34
4653,17104,2023-01-23,Low Usage,ClickUp,75
4654,16684,2023-01-23,Switched Competitor,ClickUp,90
4655,10187,2023-12-13,High Pricing,ClickUp,1
4656,46197,2023-11-08,Poor Experience,ClickUp,94
4657,7459,2022-01-03,Poor Experience,Slack,87
4658,100,2024-05-26,High Pricing,ClickUp,91
4659,13654,2022-11-18,Technical Issues,Monday.com,27
4660,29647,2023-09-19,Missing Features,Monday.com,107
4661,49488,2023-06-09,Switched Competitor,Slack,116
4662,35521,2024-11-02,Technical Issues,Asana,3
4663,85,2022-11-09,High Pricing,Notion,37
4664,37972,2022-11-25,Poor Experience,ClickUp,104
4665,17096,2022-08-15,Low Usage,Asana,59
4666,44227,2023-12-05,Switched Competitor,Asana,1
4667,1119,2024-07-03,Poor Experience,Asana,8
4668,42519,2022-11-08,High Pricing,Notion,40
4669,41475,2024-10-22,High Pricing,Slack,67
4670,44161,2022-09-04,High Pricing,Asana,29
4671,8907,2023-11-20,Poor Experience,Asana,19
4672,28808,2023-02-23,Low Usage,Notion,89
4673,31564,2022-03-01,High Pricing,Slack,4
4674,15934,2024-04-13,Technical Issues,Asana,51
4675,37391,2024-05-23,High Pricing,Notion,16
4676,29414,2024-10-09,High Pricing,Slack,100
4677,3179,2024-04-17,Missing Features,ClickUp,119
4678,7621,2024-09-27,Low Usage,Slack,109
4679,15139,2024-12-20,Missing Features,Asana,109
4680,4700,2023-09-07,Low Usage,Monday.com,39
4681,2190,2024-04-04,High Pricing,Monday.com,16
4682,40547,2024-04-18,Switched Competitor,Slack,76
4683,17049,2022-05-14,Low Usage,ClickUp,65
4684,47006,2022-02-18,Missing Features,Slack,100
4685,37530,2024-09-28,Technical Issues,ClickUp,31
4686,24789,2023-04-17,Poor Experience,Monday.com,62
4687,7965,2022-06-08,Switched Competitor,Monday.com,15
4688,44792,2022-08-04,Low Usage,Slack,66
4689,20556,2024-08-05,Low Usage,Monday.com,112
4690,29940,2023-03-13,High Pricing,Asana,54
4691,48067,2022-11-12,Poor Experience,ClickUp,44
4692,3125,2024-12-26,High Pricing,Slack,54
4693,45269,2024-02-14,High Pricing,Monday.com,99
4694,42510,2022-12-21,Technical Issues,Asana,57
4695,17500,2023-03-13,Technical Issues,Slack,97
4696,7490,2024-03-06,High Pricing,Asana,118
4697,4070,2022-10-27,Switched Competitor,Asana,63
4698,17511,2022-01-21,High Pricing,Asana,35
4699,31597,2022-10-02,Missing Features,Notion,74
4700,33579,2025-03-18,High Pricing,Slack,77
4701,40395,2025-01-24,Missing Features,Asana,110
4702,6535,2023-06-25,High Pricing,Monday.com,114
4703,11170,2024-09-25,Technical Issues,Asana,78
4704,16155,2024-10-14,Poor Experience,Notion,12
4705,17114,2022-05-09,Poor Experience,Notion,117
4706,31194,2024-12-03,Low Usage,Asana,106
4707,40207,2024-01-15,Poor Experience,Slack,98
4708,34963,2023-08-27,Missing Features,Asana,62
4709,3549,2024-05-18,High Pricing,Asana,13
4710,39387,2024-11-27,Technical Issues,ClickUp,25
4711,1862,2024-11-12,Switched Competitor,Notion,39
4712,21402,2024-01-14,Low Usage,Notion,41
4713,698,2022-05-18,Low Usage,ClickUp,68
4714,2620,2025-04-05,Missing Features,Notion,28
4715,11575,2023-11-26,Poor Experience,Notion,109
4716,29415,2023-02-11,Poor Experience,Slack,109
4717,11444,2022-12-29,Poor Experience,Slack,120
4718,1888,2023-11-07,High Pricing,Asana,117
4719,42942,2022-07-17,High Pricing,Asana,51
4720,33960,2024-03-29,Switched Competitor,ClickUp,98
4721,11081,2022-05-07,Missing Features,Monday.com,48
4722,46655,2023-06-22,Poor Experience,Asana,117
4723,36221,2022-10-27,Switched Competitor,Slack,61
4724,24539,2024-11-25,High Pricing,Monday.com,109
4725,18973,2023-09-01,Low Usage,Monday.com,45
4726,23259,2022-07-12,High Pricing,Slack,63
4727,37695,2023-02-16,Poor Experience,ClickUp,103
4728,35612,2023-07-03,Poor Experience,Slack,107
4729,5273,2023-08-02,Low Usage,Slack,8
4730,1518,2023-11-05,Missing Features,ClickUp,14
4731,13080,2022-07-30,Technical Issues,Monday.com,93
4732,7202,2022-06-17,Missing Features,ClickUp,88
4733,42667,2022-01-08,Missing Features,ClickUp,107
4734,32445,2023-03-28,Technical Issues,ClickUp,90
4735,16999,2023-06-26,Technical Issues,ClickUp,16
4736,11684,2022-03-01,Poor Experience,Asana,113
4737,28314,2024-04-15,Switched Competitor,Slack,27
4738,6791,2024-11-24,Technical Issues,Notion,108
4739,4530,2025-03-25,High Pricing,ClickUp,87
4740,699,2023-04-08,High Pricing,Notion,72
4741,14938,2022-03-28,Missing Features,Notion,96
4742,28187,2023-05-25,Switched Competitor,Slack,107
4743,44404,2023-08-30,Technical Issues,Notion,99
4744,8480,2022-09-24,High Pricing,ClickUp,87
4745,28671,2024-09-17,Low Usage,Slack,41
4746,18630,2022-09-16,Technical Issues,Asana,55
4747,22702,2023-12-25,Low Usage,Asana,116
4748,11173,2022-06-02,High Pricing,Asana,41
4749,30033,2024-06-27,Poor Experience,Monday.com,32
4750,12999,2023-10-11,High Pricing,Monday.com,1
4751,16028,2024-03-04,Switched Competitor,Slack,34
4752,7723,2025-02-02,Missing Features,Slack,14
4753,27550,2024-03-08,Technical Issues,Notion,86
4754,13814,2023-05-12,Switched Competitor,Monday.com,41
4755,25144,2023-01-23,Switched Competitor,Monday.com,35
4756,27789,2022-10-01,Switched Competitor,Slack,38
4757,650,2023-02-04,High Pricing,Slack,26
4758,17327,2024-10-25,Technical Issues,Slack,39
4759,17028,2022-02-28,Missing Features,Asana,91
4760,39531,2022-10-11,Low Usage,Monday.com,19
4761,25219,2022-02-01,Low Usage,Slack,62
4762,33072,2023-07-31,Poor Experience,Notion,98
4763,3641,2024-09-08,Poor Experience,ClickUp,69
4764,14200,2025-02-24,High Pricing,Slack,63
4765,27462,2023-06-05,Poor Experience,Slack,56
4766,44407,2024-10-13,Poor Experience,Asana,10
4767,39806,2022-07-09,Missing Features,ClickUp,103
4768,31343,2022-05-29,High Pricing,Notion,114
4769,16011,2024-04-19,Switched Competitor,Slack,4
4770,44021,2022-06-09,High Pricing,Slack,64
4771,20671,2022-12-17,High Pricing,Monday.com,55
4772,24561,2022-10-17,Switched Competitor,Monday.com,57
4773,45592,2025-03-17,High Pricing,Notion,109
4774,29453,2023-06-25,High Pricing,Slack,107
4775,8174,2024-01-06,High Pricing,ClickUp,75
4776,26964,2023-05-11,Switched Competitor,Asana,13
4777,48467,2024-06-12,Poor Experience,Monday.com,12
4778,49865,2023-06-29,High Pricing,Asana,49
4779,16439,2023-05-10,Switched Competitor,Asana,27
4780,44797,2025-02-25,Low Usage,Monday.com,56
4781,19234,2024-01-28,Technical Issues,ClickUp,50
4782,1682,2022-03-15,High Pricing,Monday.com,2
4783,43838,2023-07-25,Missing Features,Asana,76
4784,27434,2022-11-03,Technical Issues,Monday.com,78
4785,26413,2022-09-28,Low Usage,Notion,81
4786,27747,2024-04-12,Technical Issues,Slack,52
4787,23830,2023-06-11,Missing Features,Notion,28
4788,13791,2025-04-03,Switched Competitor,Asana,42
4789,15875,2023-06-06,Low Usage,Monday.com,76
4790,47826,2023-10-31,Low Usage,Asana,102
4791,2756,2023-08-08,Technical Issues,ClickUp,55
4792,12108,2022-10-22,Missing Features,Asana,118
4793,23874,2023-01-18,Technical Issues,ClickUp,84
4794,10210,2023-12-02,Switched Competitor,Asana,75
4795,3966,2025-01-29,Switched Competitor,Monday.com,118
4796,1448,2023-11-04,Poor Experience,Asana,9
4797,27061,2023-09-14,Technical Issues,Asana,66
4798,5568,2022-04-26,Poor Experience,Notion,12
4799,12004,2022-03-05,Missing Features,Asana,3
4800,42580,2022-02-12,Technical Issues,Monday.com,84
4801,1131,2024-11-28,Missing Features,Monday.com,22
4802,8589,2022-06-17,Missing Features,Asana,92
4803,14907,2024-11-22,Technical Issues,Slack,119
4804,15503,2023-05-06,Switched Competitor,Monday.com,114
4805,25399,2022-01-11,High Pricing,Notion,108
4806,43933,2025-02-27,Low Usage,ClickUp,59
4807,7204,2023-12-16,Technical Issues,Monday.com,38
4808,21134,2023-05-19,Missing Features,ClickUp,83
4809,21211,2023-04-07,Low Usage,Asana,15
4810,18057,2024-09-18,Missing Features,Slack,49
4811,121,2025-01-26,High Pricing,ClickUp,43
4812,47696,2022-06-19,Missing Features,Notion,55
4813,39109,2024-02-25,Technical Issues,Asana,40
4814,23118,2023-01-15,Poor Experience,Slack,119
4815,41060,2023-12-31,Poor Experience,Notion,64
4816,38632,2022-02-08,Poor Experience,Monday.com,61
4817,37022,2023-11-22,Poor Experience,Monday.com,106
4818,33225,2025-01-08,Low Usage,Monday.com,84
4819,14473,2022-06-08,Missing Features,Asana,117
4820,47989,2024-10-06,Low Usage,ClickUp,116
4821,42662,2023-03-22,Poor Experience,Monday.com,81
4822,29694,2022-05-16,Technical Issues,Asana,76
4823,48998,2022-08-15,Switched Competitor,Monday.com,54
4824,37401,2022-04-07,Technical Issues,Notion,42
4825,38555,2022-04-30,Switched Competitor,ClickUp,110
4826,2251,2023-12-19,Poor Experience,Asana,68
4827,23513,2024-12-02,Technical Issues,Asana,78
4828,43787,2023-05-10,Poor Experience,Slack,45
4829,25716,2022-05-23,Missing Features,Asana,42
4830,48990,2023-07-30,High Pricing,Asana,5
4831,25296,2022-04-13,Low Usage,Slack,46
4832,32198,2024-09-13,Technical Issues,Monday.com,63
4833,33863,2024-02-13,Switched Competitor,Monday.com,115
4834,28097,2024-09-07,Poor Experience,Monday.com,31
4835,31818,2022-10-02,Missing Features,ClickUp,97
4836,42971,2022-09-06,Low Usage,Monday.com,101
4837,26916,2023-03-04,Low Usage,Monday.com,115
4838,39323,2023-12-19,Switched Competitor,Slack,80
4839,24111,2022-10-17,Missing Features,Monday.com,16
4840,41660,2023-04-13,Switched Competitor,Asana,93
4841,18983,2022-04-09,Low Usage,Asana,27
4842,24629,2025-02-21,Technical Issues,ClickUp,73
4843,38833,2023-09-05,Poor Experience,Slack,53
4844,21495,2022-08-25,Poor Experience,Monday.com,50
4845,35881,2024-12-09,Poor Experience,Asana,56
4846,43925,2023-04-15,Low Usage,Monday.com,16
4847,38686,2022-10-20,Poor Experience,Asana,76
4848,2796,2024-07-12,Switched Competitor,ClickUp,99
4849,13940,2023-10-31,Switched Competitor,Slack,22
4850,19033,2024-09-22,Technical Issues,Asana,112
4851,31096,2024-01-27,Missing Features,ClickUp,36
4852,46075,2023-03-26,High Pricing,Asana,7
4853,1420,2025-02-12,Low Usage,Slack,5
4854,30301,2024-12-24,Technical Issues,Notion,117
4855,31859,2024-02-15,Technical Issues,Asana,41
4856,3059,2025-03-16,Poor Experience,Notion,10
4857,9067,2023-10-17,Technical Issues,Monday.com,46
4858,28155,2022-06-11,Missing Features,Notion,87
4859,38330,2023-04-26,Missing Features,Monday.com,87
4860,2649,2024-05-25,Missing Features,Asana,39
4861,34863,2024-08-04,Missing Features,Monday.com,97
4862,17517,2025-04-12,High Pricing,Notion,94
4863,15862,2022-12-29,Poor Experience,Notion,102
4864,41555,2023-06-09,Missing Features,Monday.com,22
4865,4931,2023-03-18,Low Usage,Monday.com,1
4866,10085,2023-06-11,Poor Experience,Slack,7
4867,32943,2024-02-25,High Pricing,Notion,34
4868,40713,2024-10-06,Switched Competitor,Notion,119
4869,26419,2022-10-11,Technical Issues,Slack,86
4870,23502,2023-11-06,High Pricing,Slack,85
4871,4309,2022-06-25,Poor Experience,Notion,37
4872,10760,2022-11-17,Missing Features,Monday.com,47
4873,16343,2024-07-10,Technical Issues,ClickUp,22
4874,32979,2024-09-26,Technical Issues,Notion,91
4875,35793,2022-08-22,Missing Features,ClickUp,37
4876,26438,2024-09-13,Missing Features,Asana,52
4877,38920,2022-10-28,Switched Competitor,Notion,41
4878,41813,2024-06-15,Poor Experience,ClickUp,43
4879,12222,2024-01-07,Technical Issues,Monday.com,5
4880,17359,2023-12-07,Technical Issues,Asana,115
4881,9140,2023-05-14,Technical Issues,Asana,16
4882,5574,2022-06-20,Missing Features,Notion,17
4883,45767,2025-02-21,Low Usage,ClickUp,19
4884,1871,2024-09-12,Poor Experience,Notion,54
4885,9992,2024-11-24,High Pricing,ClickUp,46
4886,24621,2024-01-02,Missing Features,Slack,5
4887,38228,2024-06-18,Technical Issues,Asana,23
4888,13391,2022-12-31,High Pricing,Asana,85
4889,33209,2023-03-27,Switched Competitor,ClickUp,41
4890,4788,2023-06-04,Switched Competitor,Slack,103
4891,15909,2024-05-21,Technical Issues,Slack,89
4892,48378,2023-08-25,Missing Features,Monday.com,112
