subscription_id,customer_id,plan_name,billing_cycle,subscription_start,subscription_end,monthly_price,subscription_status,auto_renew
6483,6483,Pro,Yearly,2023-07-17,2024-04-09,35,Cancelled,True
6484,6484,Starter,Monthly,2022-03-21,2023-06-26,15,Paused,True
6485,6485,Starter,Monthly,2024-04-27,2025-03-02,15,Cancelled,False
6486,6486,Starter,Yearly,2022-07-05,2023-10-19,15,Active,True
6487,6487,Free,Yearly,2023-04-04,2024-08-26,0,Active,True
6488,6488,Pro,Monthly,2025-03-25,2026-09-18,35,Active,False
6489,6489,Starter,Monthly,2022-09-28,2023-09-29,15,Cancelled,False
6490,6490,Pro,Yearly,2024-06-16,2025-04-21,35,Paused,False
6491,6491,Free,Yearly,2023-04-07,2024-08-31,0,Paused,True
6492,6492,Pro,Yearly,2022-10-01,2023-05-17,35,Paused,True
6493,6493,Starter,Monthly,2023-07-11,2024-09-30,15,Active,True
6494,6494,Starter,Monthly,2022-08-24,2023-01-20,15,Paused,False
6495,6495,Starter,Yearly,2022-03-06,2023-06-14,15,Cancelled,True
6496,6496,Starter,Yearly,2024-01-29,2024-11-18,15,Active,True
6497,6497,Enterprise,Yearly,2025-03-17,2026-08-20,99,Cancelled,True
6498,6498,Pro,Yearly,2023-01-29,2023-09-04,35,Cancelled,True
6499,6499,Pro,Yearly,2025-02-17,2026-04-16,35,Cancelled,True
6500,6500,Starter,Yearly,2022-11-06,2023-10-12,15,Active,False
6501,6501,Starter,Yearly,2024-03-14,2024-05-08,15,Cancelled,True
6502,6502,Free,Monthly,2022-01-05,2023-08-31,0,Active,False
6503,6503,Free,Monthly,2022-10-21,2024-05-07,0,Paused,True
6504,6504,Pro,Monthly,2023-08-25,2024-07-08,35,Active,True
6505,6505,Starter,Monthly,2022-06-30,2023-04-02,15,Active,True
6506,6506,Pro,Yearly,2022-04-05,2022-06-05,35,Paused,False
6507,6507,Free,Yearly,2024-04-21,2024-05-27,0,Cancelled,False
6508,6508,Free,Yearly,2024-03-27,2024-11-17,0,Paused,True
6509,6509,Pro,Monthly,2023-01-20,2023-03-24,35,Active,True
6510,6510,Pro,Monthly,2022-10-15,2023-12-04,35,Active,True
6511,6511,Starter,Monthly,2022-09-12,2023-09-26,15,Cancelled,False
6512,6512,Pro,Yearly,2023-07-27,2023-11-16,35,Active,False
6513,6513,Pro,Monthly,2024-03-01,2025-04-11,35,Active,True
6514,6514,Free,Yearly,2023-02-03,2024-10-10,0,Cancelled,False
6515,6515,Free,Monthly,2024-12-15,2026-07-11,0,Active,True
6516,6516,Starter,Yearly,2023-10-27,2024-02-01,15,Paused,False
6517,6517,Pro,Monthly,2024-01-22,2025-05-27,35,Active,False
6518,6518,Free,Yearly,2023-03-24,2024-09-18,0,Paused,True
6519,6519,Starter,Monthly,2022-11-29,2024-03-10,15,Cancelled,False
6520,6520,Pro,Yearly,2024-12-16,2025-04-24,35,Paused,False
6521,6521,Pro,Yearly,2022-12-31,2023-08-16,35,Paused,True
6522,6522,Starter,Monthly,2022-02-08,2022-05-11,15,Cancelled,True
6523,6523,Pro,Monthly,2024-01-11,2024-11-05,35,Cancelled,False
6524,6524,Pro,Yearly,2025-03-21,2026-06-30,35,Cancelled,False
6525,6525,Starter,Yearly,2023-03-17,2024-11-26,15,Paused,True
6526,6526,Pro,Monthly,2022-05-01,2022-12-22,35,Cancelled,True
6527,6527,Pro,Monthly,2024-01-20,2024-12-20,35,Active,False
6528,6528,Starter,Monthly,2023-03-28,2023-07-24,15,Cancelled,False
6529,6529,Starter,Monthly,2023-04-06,2025-04-03,15,Active,True
6530,6530,Pro,Monthly,2022-07-14,2022-11-06,35,Paused,False
6531,6531,Free,Monthly,2022-06-25,2023-05-20,0,Active,True
6532,6532,Pro,Monthly,2024-08-19,2026-02-21,35,Cancelled,True
6533,6533,Pro,Monthly,2025-04-11,2025-09-18,35,Paused,False
6534,6534,Pro,Yearly,2024-09-30,2026-07-29,35,Cancelled,False
6535,6535,Pro,Yearly,2022-07-14,2023-03-14,35,Paused,True
6536,6536,Pro,Monthly,2023-01-08,2024-10-19,35,Paused,False
6537,6537,Pro,Monthly,2023-01-26,2023-04-27,35,Active,False
6538,6538,Starter,Yearly,2023-11-16,2025-09-16,15,Cancelled,True
6539,6539,Starter,Yearly,2023-07-10,2025-05-02,15,Active,True
6540,6540,Enterprise,Monthly,2023-08-31,2025-02-08,99,Active,True
6541,6541,Starter,Yearly,2023-04-14,2023-05-23,15,Paused,True
6542,6542,Starter,Monthly,2022-06-28,2023-01-01,15,Paused,False
6543,6543,Starter,Monthly,2024-06-24,2026-05-05,15,Active,True
6544,6544,Starter,Monthly,2024-06-09,2024-08-09,15,Paused,False
6545,6545,Pro,Yearly,2023-03-16,2024-12-15,35,Active,False
6546,6546,Starter,Yearly,2023-07-21,2025-01-10,15,Paused,True
6547,6547,Pro,Yearly,2022-02-12,2023-04-18,35,Cancelled,False
6548,6548,Starter,Yearly,2024-10-31,2025-09-29,15,Paused,True
6549,6549,Pro,Monthly,2025-03-13,2025-07-11,35,Cancelled,True
6550,6550,Free,Monthly,2023-12-22,2024-11-06,0,Active,False
6551,6551,Pro,Monthly,2022-10-14,2023-06-26,35,Cancelled,True
6552,6552,Pro,Monthly,2023-01-27,2023-06-25,35,Paused,False
6553,6553,Starter,Yearly,2022-10-09,2024-06-12,15,Paused,True
6554,6554,Enterprise,Yearly,2023-07-04,2023-11-10,99,Active,True
6555,6555,Free,Monthly,2024-11-14,2025-02-27,0,Active,True
6556,6556,Starter,Yearly,2023-01-06,2023-12-18,15,Cancelled,False
6557,6557,Starter,Monthly,2024-10-19,2024-12-21,15,Paused,True
6558,6558,Free,Monthly,2022-12-31,2024-09-26,0,Active,False
6559,6559,Free,Monthly,2022-04-23,2023-11-20,0,Paused,False
6560,6560,Free,Monthly,2023-07-15,2024-12-26,0,Paused,True
6561,6561,Free,Yearly,2024-06-08,2025-09-04,0,Cancelled,True
6562,6562,Pro,Yearly,2025-03-24,2025-12-02,35,Active,False
6563,6563,Starter,Yearly,2024-12-03,2025-10-09,15,Cancelled,True
6564,6564,Pro,Monthly,2022-08-11,2024-07-15,35,Paused,True
6565,6565,Enterprise,Yearly,2024-02-13,2024-04-01,99,Active,True
6566,6566,Pro,Yearly,2023-02-08,2025-01-06,35,Paused,False
6567,6567,Starter,Yearly,2023-02-19,2024-04-15,15,Paused,False
6568,6568,Pro,Monthly,2022-06-22,2024-04-10,35,Cancelled,False
6569,6569,Starter,Monthly,2024-10-02,2025-09-22,15,Cancelled,True
6570,6570,Free,Monthly,2024-11-01,2025-06-15,0,Paused,False
6571,6571,Starter,Monthly,2023-10-07,2024-08-16,15,Cancelled,False
6572,6572,Free,Monthly,2022-01-09,2023-07-04,0,Active,True
6573,6573,Free,Yearly,2023-09-29,2025-07-30,0,Active,False
6574,6574,Free,Monthly,2024-12-03,2026-10-14,0,Cancelled,True
6575,6575,Free,Yearly,2022-12-09,2024-03-24,0,Active,False
6576,6576,Starter,Monthly,2023-02-27,2024-10-09,15,Paused,True
6577,6577,Free,Yearly,2023-01-20,2024-02-02,0,Cancelled,True
6578,6578,Starter,Monthly,2022-09-15,2023-02-28,15,Paused,False
6579,6579,Starter,Yearly,2023-07-27,2025-02-09,15,Cancelled,True
6580,6580,Pro,Yearly,2022-04-20,2022-08-17,35,Paused,True
6581,6581,Enterprise,Yearly,2024-05-18,2025-01-29,99,Active,True
6582,6582,Starter,Yearly,2025-04-07,2026-07-15,15,Active,False
6583,6583,Starter,Yearly,2023-12-19,2024-11-09,15,Cancelled,False
6584,6584,Pro,Yearly,2024-09-23,2025-04-13,35,Active,False
6585,6585,Pro,Yearly,2025-03-30,2026-05-10,35,Cancelled,False
6586,6586,Free,Monthly,2022-05-06,2023-06-30,0,Paused,True
6587,6587,Starter,Yearly,2022-09-07,2023-12-23,15,Active,True
6588,6588,Free,Yearly,2022-11-13,2023-09-20,0,Active,True
6589,6589,Pro,Monthly,2022-09-06,2024-05-23,35,Cancelled,False
6590,6590,Free,Monthly,2023-03-14,2024-07-02,0,Cancelled,False
6591,6591,Pro,Monthly,2022-07-18,2024-02-15,35,Paused,False
6592,6592,Starter,Monthly,2024-08-10,2026-02-04,15,Paused,False
6593,6593,Pro,Monthly,2024-07-12,2026-02-08,35,Paused,True
6594,6594,Free,Yearly,2025-03-05,2025-06-09,0,Cancelled,False
6595,6595,Enterprise,Yearly,2022-10-07,2024-06-24,99,Paused,True
6596,6596,Pro,Yearly,2023-09-25,2024-07-24,35,Active,False
6597,6597,Pro,Yearly,2022-04-08,2023-03-29,35,Active,True
6598,6598,Free,Yearly,2023-02-09,2024-03-07,0,Cancelled,True
6599,6599,Enterprise,Monthly,2022-10-13,2023-09-16,99,Cancelled,True
6600,6600,Enterprise,Monthly,2022-06-18,2022-10-19,99,Cancelled,True
6601,6601,Pro,Yearly,2024-07-09,2024-12-07,35,Active,True
6602,6602,Free,Monthly,2024-11-02,2026-06-02,0,Paused,True
6603,6603,Free,Yearly,2024-09-19,2026-08-28,0,Active,True
6604,6604,Free,Yearly,2023-07-11,2024-10-30,0,Active,True
6605,6605,Starter,Yearly,2023-12-07,2024-02-12,15,Cancelled,True
6606,6606,Enterprise,Yearly,2023-11-07,2025-04-11,99,Active,True
6607,6607,Free,Yearly,2023-05-17,2024-02-21,0,Cancelled,False
6608,6608,Starter,Yearly,2024-02-23,2024-10-01,15,Cancelled,True
6609,6609,Starter,Monthly,2024-02-15,2024-12-30,15,Active,True
6610,6610,Starter,Yearly,2024-12-29,2025-07-01,15,Active,True
6611,6611,Starter,Yearly,2022-11-20,2023-01-03,15,Active,True
6612,6612,Starter,Monthly,2024-12-18,2025-02-19,15,Cancelled,True
6613,6613,Free,Yearly,2022-06-13,2023-11-05,0,Cancelled,False
6614,6614,Enterprise,Monthly,2022-08-30,2024-08-08,99,Paused,True
6615,6615,Pro,Yearly,2023-10-08,2024-05-23,35,Cancelled,False
6616,6616,Pro,Yearly,2023-06-12,2024-12-09,35,Cancelled,False
6617,6617,Pro,Monthly,2022-04-04,2022-11-12,35,Paused,False
6618,6618,Starter,Yearly,2022-09-17,2023-06-17,15,Cancelled,False
6619,6619,Free,Monthly,2023-09-01,2024-05-10,0,Active,True
6620,6620,Enterprise,Monthly,2024-04-15,2025-11-21,99,Active,False
6621,6621,Pro,Yearly,2024-10-20,2026-03-16,35,Paused,True
6622,6622,Free,Monthly,2023-07-15,2024-02-16,0,Paused,False
6623,6623,Enterprise,Monthly,2023-05-23,2024-01-04,99,Paused,False
6624,6624,Starter,Monthly,2023-03-12,2024-10-28,15,Cancelled,True
6625,6625,Pro,Monthly,2025-02-12,2025-12-14,35,Active,False
6626,6626,Free,Yearly,2025-04-05,2026-04-09,0,Paused,True
6627,6627,Starter,Yearly,2023-03-25,2024-11-12,15,Paused,True
6628,6628,Free,Monthly,2023-11-05,2024-06-26,0,Paused,False
6629,6629,Pro,Monthly,2025-03-29,2025-06-14,35,Active,True
6630,6630,Free,Yearly,2023-12-16,2025-03-13,0,Cancelled,False
6631,6631,Pro,Monthly,2022-06-30,2023-10-04,35,Cancelled,False
6632,6632,Starter,Yearly,2023-08-22,2024-09-10,15,Paused,True
6633,6633,Pro,Monthly,2022-08-03,2022-11-08,35,Paused,True
6634,6634,Enterprise,Monthly,2024-03-11,2025-05-14,99,Paused,True
6635,6635,Pro,Monthly,2023-08-31,2024-06-24,35,Active,True
6636,6636,Free,Monthly,2023-09-28,2024-05-05,0,Paused,True
6637,6637,Free,Yearly,2023-01-21,2023-10-25,0,Cancelled,True
6638,6638,Free,Yearly,2023-09-06,2024-01-26,0,Cancelled,True
6639,6639,Free,Monthly,2024-02-01,2024-11-11,0,Active,False
6640,6640,Pro,Yearly,2023-01-08,2024-11-06,35,Active,False
6641,6641,Pro,Yearly,2022-09-06,2024-03-31,35,Paused,True
6642,6642,Pro,Yearly,2022-10-20,2023-01-02,35,Cancelled,True
6643,6643,Starter,Monthly,2025-01-21,2026-10-06,15,Active,True
6644,6644,Starter,Monthly,2024-02-13,2025-08-29,15,Paused,False
6645,6645,Pro,Yearly,2024-04-01,2025-10-07,35,Cancelled,False
6646,6646,Starter,Monthly,2022-10-23,2024-04-24,15,Cancelled,False
6647,6647,Free,Yearly,2022-03-04,2022-05-28,0,Cancelled,False
6648,6648,Free,Yearly,2023-12-03,2025-05-11,0,Paused,True
6649,6649,Pro,Yearly,2024-06-07,2026-04-24,35,Cancelled,False
6650,6650,Starter,Monthly,2023-04-08,2023-05-24,15,Active,False
6651,6651,Starter,Monthly,2024-08-26,2025-10-14,15,Cancelled,False
6652,6652,Starter,Yearly,2022-01-09,2023-01-22,15,Cancelled,True
6653,6653,Starter,Monthly,2023-07-21,2024-04-06,15,Cancelled,True
6654,6654,Starter,Monthly,2025-03-29,2026-01-14,15,Active,True
6655,6655,Enterprise,Yearly,2022-01-11,2023-06-03,99,Active,True
6656,6656,Free,Yearly,2024-04-13,2025-10-06,0,Active,True
6657,6657,Starter,Yearly,2023-05-27,2024-11-29,15,Paused,False
6658,6658,Starter,Monthly,2022-02-18,2022-06-11,15,Active,True
6659,6659,Starter,Yearly,2023-09-13,2024-10-27,15,Cancelled,False
6660,6660,Free,Yearly,2023-04-23,2023-12-23,0,Active,True
6661,6661,Free,Monthly,2024-11-16,2025-12-15,0,Active,False
6662,6662,Starter,Monthly,2022-01-02,2023-09-15,15,Active,False
6663,6663,Free,Monthly,2024-07-18,2025-01-28,0,Paused,False
6664,6664,Pro,Yearly,2022-11-29,2024-01-04,35,Active,False
6665,6665,Pro,Yearly,2022-07-19,2022-12-21,35,Active,True
6666,6666,Enterprise,Monthly,2024-08-19,2025-10-27,99,Paused,False
6667,6667,Starter,Yearly,2023-07-17,2025-03-19,15,Cancelled,False
6668,6668,Starter,Yearly,2023-04-25,2025-01-17,15,Paused,True
6669,6669,Pro,Yearly,2024-07-19,2024-11-14,35,Active,True
6670,6670,Pro,Monthly,2022-07-28,2023-10-16,35,Paused,True
6671,6671,Pro,Yearly,2025-03-11,2026-09-24,35,Cancelled,False
6672,6672,Free,Yearly,2024-05-31,2025-01-18,0,Active,True
6673,6673,Pro,Yearly,2024-12-20,2026-06-22,35,Cancelled,False
6674,6674,Pro,Yearly,2024-03-09,2025-08-25,35,Active,True
6675,6675,Enterprise,Yearly,2023-06-21,2024-09-17,99,Cancelled,True
6676,6676,Pro,Monthly,2022-01-30,2022-11-22,35,Active,True
6677,6677,Starter,Yearly,2023-11-19,2025-03-26,15,Paused,True
6678,6678,Free,Monthly,2023-06-03,2024-12-09,0,Active,False
6679,6679,Starter,Monthly,2024-10-31,2025-08-19,15,Paused,True
6680,6680,Starter,Monthly,2023-10-20,2024-09-15,15,Paused,True
6681,6681,Starter,Monthly,2024-01-18,2024-05-02,15,Active,False
6682,6682,Starter,Yearly,2025-01-09,2025-05-25,15,Cancelled,True
6683,6683,Starter,Monthly,2024-04-15,2026-02-03,15,Paused,False
6684,6684,Starter,Yearly,2024-09-06,2026-05-05,15,Active,True
6685,6685,Free,Yearly,2022-02-09,2023-03-21,0,Active,False
6686,6686,Free,Yearly,2023-07-14,2024-03-12,0,Paused,True
6687,6687,Starter,Yearly,2022-11-15,2023-06-15,15,Active,True
6688,6688,Starter,Yearly,2023-03-17,2024-06-15,15,Active,True
6689,6689,Starter,Yearly,2023-12-02,2025-04-10,15,Paused,False
6690,6690,Starter,Monthly,2024-06-17,2025-04-14,15,Paused,False
6691,6691,Starter,Monthly,2023-11-01,2025-03-26,15,Cancelled,False
6692,6692,Free,Yearly,2023-11-23,2024-10-10,0,Paused,False
6693,6693,Free,Yearly,2024-12-04,2026-04-08,0,Cancelled,False
6694,6694,Pro,Yearly,2022-11-14,2024-06-21,35,Active,False
6695,6695,Starter,Yearly,2024-01-28,2025-09-25,15,Active,False
6696,6696,Pro,Monthly,2025-03-11,2026-08-30,35,Cancelled,True
6697,6697,Free,Yearly,2023-01-02,2024-11-25,0,Cancelled,True
6698,6698,Pro,Monthly,2025-02-13,2026-09-03,35,Paused,False
6699,6699,Free,Monthly,2022-09-01,2023-11-19,0,Active,False
6700,6700,Pro,Monthly,2023-06-03,2024-05-08,35,Cancelled,False
6701,6701,Enterprise,Monthly,2023-05-22,2024-06-30,99,Cancelled,True
6702,6702,Free,Yearly,2022-07-14,2023-04-29,0,Paused,False
6703,6703,Pro,Yearly,2023-01-24,2023-09-12,35,Active,True
6704,6704,Enterprise,Monthly,2024-11-30,2025-09-25,99,Paused,False
6705,6705,Starter,Monthly,2023-01-30,2023-10-08,15,Paused,False
6706,6706,Starter,Monthly,2022-06-15,2024-02-10,15,Cancelled,True
6707,6707,Starter,Yearly,2022-06-22,2022-10-31,15,Cancelled,False
6708,6708,Pro,Yearly,2024-07-25,2025-12-02,35,Paused,True
6709,6709,Free,Yearly,2024-02-01,2025-03-13,0,Active,True
6710,6710,Enterprise,Monthly,2024-03-13,2024-12-05,99,Cancelled,True
6711,6711,Pro,Yearly,2024-12-28,2025-12-01,35,Cancelled,False
6712,6712,Pro,Yearly,2022-08-17,2023-07-12,35,Paused,False
6713,6713,Free,Yearly,2024-10-27,2025-09-30,0,Active,False
6714,6714,Starter,Monthly,2022-11-02,2023-02-27,15,Paused,True
6715,6715,Enterprise,Monthly,2024-12-18,2025-11-27,99,Cancelled,False
6716,6716,Pro,Yearly,2024-03-11,2025-11-12,35,Cancelled,False
6717,6717,Free,Monthly,2024-01-20,2025-08-25,0,Paused,True
6718,6718,Pro,Yearly,2024-07-19,2024-12-10,35,Paused,False
6719,6719,Free,Yearly,2022-12-06,2023-01-12,0,Cancelled,True
6720,6720,Pro,Monthly,2022-04-12,2023-09-18,35,Paused,False
6721,6721,Pro,Monthly,2024-06-16,2025-02-25,35,Paused,True
6722,6722,Enterprise,Yearly,2022-03-24,2023-09-13,99,Paused,True
6723,6723,Starter,Monthly,2022-05-11,2023-12-29,15,Paused,True
6724,6724,Starter,Monthly,2023-06-23,2024-05-01,15,Cancelled,False
6725,6725,Pro,Yearly,2022-11-26,2024-10-02,35,Active,True
6726,6726,Enterprise,Yearly,2024-05-16,2025-03-12,99,Paused,True
6727,6727,Free,Monthly,2024-01-06,2025-08-20,0,Paused,False
6728,6728,Pro,Yearly,2023-02-24,2024-09-24,35,Paused,False
6729,6729,Free,Monthly,2022-07-13,2024-07-11,0,Paused,True
6730,6730,Starter,Yearly,2022-10-20,2024-06-14,15,Active,True
6731,6731,Pro,Yearly,2024-01-24,2025-11-28,35,Paused,True
6732,6732,Starter,Monthly,2023-06-06,2024-12-26,15,Active,True
6733,6733,Pro,Monthly,2023-11-19,2024-12-18,35,Paused,True
6734,6734,Pro,Monthly,2023-01-20,2023-12-14,35,Active,False
6735,6735,Pro,Monthly,2024-03-01,2025-09-20,35,Cancelled,True
6736,6736,Pro,Monthly,2023-03-04,2024-08-11,35,Cancelled,False
6737,6737,Free,Monthly,2024-01-21,2026-01-16,0,Paused,False
6738,6738,Pro,Monthly,2024-04-18,2025-12-10,35,Paused,True
6739,6739,Starter,Yearly,2023-06-19,2024-05-25,15,Active,True
6740,6740,Starter,Yearly,2023-07-10,2024-10-11,15,Paused,True
6741,6741,Enterprise,Yearly,2024-12-02,2025-09-11,99,Cancelled,False
6742,6742,Starter,Monthly,2024-05-13,2025-09-28,15,Paused,True
6743,6743,Free,Monthly,2025-04-13,2027-01-10,0,Cancelled,True
6744,6744,Starter,Yearly,2022-08-08,2024-07-19,15,Cancelled,False
6745,6745,Starter,Yearly,2024-06-02,2025-04-08,15,Paused,False
6746,6746,Pro,Yearly,2025-01-11,2025-03-24,35,Paused,False
6747,6747,Enterprise,Monthly,2024-03-11,2026-03-06,99,Active,False
6748,6748,Pro,Monthly,2023-09-21,2024-12-18,35,Paused,False
6749,6749,Enterprise,Monthly,2024-06-29,2025-07-24,99,Active,True
6750,6750,Free,Yearly,2023-11-04,2025-10-08,0,Active,True
6751,6751,Starter,Yearly,2023-09-14,2024-09-27,15,Paused,False
6752,6752,Pro,Yearly,2022-02-10,2023-10-14,35,Active,False
6753,6753,Pro,Yearly,2023-05-10,2023-06-12,35,Paused,False
6754,6754,Pro,Yearly,2024-02-23,2024-06-23,35,Active,True
6755,6755,Starter,Monthly,2023-07-11,2024-01-22,15,Active,True
6756,6756,Pro,Monthly,2025-03-23,2026-03-11,35,Cancelled,True
6757,6757,Starter,Monthly,2023-06-24,2024-03-24,15,Paused,True
6758,6758,Starter,Monthly,2022-04-04,2023-12-22,15,Cancelled,False
6759,6759,Pro,Monthly,2022-06-02,2023-04-15,35,Active,False
6760,6760,Pro,Yearly,2025-04-15,2027-03-12,35,Paused,True
6761,6761,Free,Yearly,2023-11-11,2024-04-28,0,Active,False
6762,6762,Starter,Yearly,2023-05-26,2025-03-03,15,Cancelled,False
6763,6763,Pro,Monthly,2022-04-04,2023-03-26,35,Cancelled,False
6764,6764,Starter,Monthly,2023-12-07,2024-10-01,15,Paused,False
6765,6765,Pro,Monthly,2022-10-03,2023-06-15,35,Paused,True
6766,6766,Pro,Yearly,2022-01-12,2023-12-01,35,Cancelled,False
6767,6767,Starter,Yearly,2023-12-17,2025-09-29,15,Active,True
6768,6768,Free,Monthly,2022-12-21,2023-08-21,0,Cancelled,False
6769,6769,Pro,Monthly,2023-12-20,2024-07-19,35,Paused,True
6770,6770,Starter,Monthly,2022-10-21,2024-06-14,15,Active,True
6771,6771,Starter,Yearly,2022-09-14,2023-02-01,15,Cancelled,False
6772,6772,Pro,Monthly,2024-10-11,2025-07-09,35,Cancelled,True
6773,6773,Starter,Yearly,2023-02-05,2024-04-17,15,Paused,True
6774,6774,Free,Yearly,2022-03-02,2024-01-23,0,Cancelled,False
6775,6775,Enterprise,Yearly,2024-12-09,2025-05-31,99,Paused,False
6776,6776,Starter,Yearly,2024-07-02,2025-12-06,15,Paused,False
6777,6777,Starter,Monthly,2025-01-26,2026-11-15,15,Cancelled,True
6778,6778,Free,Yearly,2023-05-05,2024-06-21,0,Cancelled,True
6779,6779,Pro,Monthly,2025-01-05,2026-04-12,35,Cancelled,True
6780,6780,Free,Yearly,2024-05-23,2025-01-06,0,Active,False
6781,6781,Pro,Yearly,2023-08-05,2024-06-20,35,Paused,False
6782,6782,Pro,Monthly,2022-05-23,2022-11-17,35,Active,True
6783,6783,Free,Monthly,2024-01-07,2024-11-27,0,Active,False
6784,6784,Pro,Yearly,2022-09-05,2022-10-18,35,Cancelled,False
6785,6785,Pro,Yearly,2023-02-03,2024-07-11,35,Paused,True
6786,6786,Pro,Monthly,2025-03-17,2025-06-02,35,Active,True
6787,6787,Starter,Yearly,2023-03-31,2024-03-25,15,Cancelled,False
6788,6788,Pro,Yearly,2022-08-14,2023-07-15,35,Paused,False
6789,6789,Pro,Yearly,2024-11-08,2026-02-15,35,Active,True
6790,6790,Pro,Yearly,2023-09-22,2025-04-17,35,Cancelled,False
6791,6791,Pro,Monthly,2024-05-30,2025-10-21,35,Cancelled,True
6792,6792,Pro,Yearly,2024-10-05,2025-04-18,35,Cancelled,False
6793,6793,Pro,Monthly,2024-05-07,2024-12-15,35,Cancelled,True
6794,6794,Starter,Yearly,2024-04-07,2025-12-11,15,Paused,False
6795,6795,Enterprise,Yearly,2023-10-24,2024-04-10,99,Active,True
6796,6796,Pro,Monthly,2022-01-01,2023-10-22,35,Cancelled,True
6797,6797,Starter,Yearly,2023-04-03,2025-04-01,15,Cancelled,True
6798,6798,Starter,Yearly,2022-11-12,2024-02-16,15,Active,True
6799,6799,Enterprise,Monthly,2024-02-18,2025-10-28,99,Paused,False
6800,6800,Pro,Yearly,2024-07-06,2026-02-05,35,Paused,True
6801,6801,Pro,Monthly,2022-03-18,2023-05-05,35,Paused,False
6802,6802,Pro,Monthly,2023-08-20,2024-11-07,35,Cancelled,False
6803,6803,Free,Monthly,2023-06-06,2024-06-07,0,Active,True
6804,6804,Starter,Monthly,2022-01-24,2022-06-12,15,Cancelled,False
6805,6805,Free,Monthly,2023-06-08,2024-04-22,0,Cancelled,True
6806,6806,Pro,Yearly,2023-09-21,2024-08-10,35,Paused,True
6807,6807,Pro,Monthly,2022-05-03,2023-07-05,35,Cancelled,True
6808,6808,Starter,Yearly,2022-05-07,2024-04-28,15,Paused,True
6809,6809,Free,Yearly,2022-03-08,2022-07-13,0,Cancelled,True
6810,6810,Pro,Monthly,2023-06-17,2023-12-21,35,Cancelled,False
6811,6811,Free,Monthly,2022-01-01,2023-01-25,0,Active,True
6812,6812,Starter,Monthly,2024-05-04,2024-08-14,15,Cancelled,True
6813,6813,Pro,Yearly,2023-05-27,2024-08-20,35,Cancelled,True
6814,6814,Pro,Monthly,2023-11-24,2025-01-21,35,Paused,False
6815,6815,Pro,Yearly,2025-02-06,2026-03-01,35,Paused,True
6816,6816,Pro,Yearly,2022-10-10,2023-12-27,35,Active,False
6817,6817,Pro,Monthly,2024-09-01,2025-02-25,35,Active,False
6818,6818,Starter,Monthly,2022-08-31,2023-11-28,15,Cancelled,False
6819,6819,Starter,Monthly,2024-06-17,2024-12-31,15,Active,True
6820,6820,Pro,Yearly,2025-01-24,2025-03-10,35,Paused,False
6821,6821,Starter,Monthly,2023-11-12,2025-05-07,15,Paused,False
6822,6822,Starter,Yearly,2022-07-03,2024-06-18,15,Cancelled,False
6823,6823,Starter,Monthly,2024-03-05,2025-12-04,15,Cancelled,True
6824,6824,Pro,Yearly,2022-11-12,2024-04-18,35,Cancelled,False
6825,6825,Starter,Monthly,2022-05-31,2023-01-14,15,Active,True
6826,6826,Starter,Yearly,2024-08-29,2025-09-04,15,Paused,False
6827,6827,Pro,Monthly,2025-01-30,2025-03-04,35,Cancelled,False
6828,6828,Starter,Monthly,2023-12-02,2025-06-01,15,Paused,False
6829,6829,Free,Monthly,2024-09-02,2025-11-28,0,Active,False
6830,6830,Starter,Yearly,2022-01-30,2023-08-04,15,Active,False
6831,6831,Pro,Monthly,2022-06-25,2022-10-08,35,Active,True
6832,6832,Starter,Monthly,2024-03-28,2024-10-17,15,Active,True
6833,6833,Starter,Monthly,2024-10-05,2025-05-26,15,Active,True
6834,6834,Pro,Yearly,2022-12-19,2023-04-01,35,Cancelled,False
6835,6835,Pro,Yearly,2023-03-22,2024-05-27,35,Paused,False
