payment_id,customer_id,payment_date,amount,payment_method,payment_status,currency
13312,23540,2022-01-20,15,Credit Card,Failed,USD
13313,6563,2022-12-24,15,UPI,Failed,INR
13314,40146,2024-04-12,99,Bank Transfer,Failed,USD
13315,34619,2024-01-19,35,Bank Transfer,Failed,USD
13316,32177,2023-04-06,15,Bank Transfer,Completed,USD
13317,710,2024-04-11,99,Credit Card,Pending,INR
13318,49895,2024-12-26,99,PayPal,Pending,INR
13319,34993,2023-11-21,15,Bank Transfer,Pending,INR
13320,4116,2024-06-21,199,UPI,Failed,USD
13321,6912,2024-01-11,35,PayPal,Pending,INR
13322,7341,2025-03-08,199,Credit Card,Failed,INR
13323,36012,2024-10-12,15,Credit Card,Failed,USD
13324,40119,2024-02-29,99,PayPal,Failed,INR
13325,21055,2024-01-19,99,PayPal,Failed,USD
13326,11886,2022-10-11,99,Bank Transfer,Failed,EUR
13327,21788,2022-05-28,35,PayPal,Completed,USD
13328,39679,2023-09-21,15,Credit Card,Failed,USD
13329,22293,2024-07-03,15,Bank Transfer,Failed,INR
13330,20206,2024-11-01,199,Credit Card,Completed,USD
13331,35925,2023-01-08,15,UPI,Failed,EUR
13332,48682,2022-11-22,15,PayPal,Pending,INR
13333,4960,2024-08-06,99,Credit Card,Completed,INR
13334,4670,2024-03-03,15,Bank Transfer,Completed,INR
13335,47632,2022-05-03,35,PayPal,Pending,USD
13336,34875,2024-12-12,35,PayPal,Completed,INR
13337,27287,2024-05-05,15,UPI,Failed,USD
13338,20225,2022-09-28,199,Bank Transfer,Completed,USD
13339,15262,2023-04-10,99,UPI,Completed,USD
13340,6337,2024-01-12,35,PayPal,Completed,USD
13341,23254,2024-01-14,99,PayPal,Failed,EUR
13342,10376,2023-02-20,35,PayPal,Failed,INR
13343,13654,2023-01-30,35,Credit Card,Failed,USD
13344,3152,2024-03-31,15,UPI,Failed,USD
13345,38361,2023-05-03,35,Credit Card,Pending,EUR
13346,7225,2022-09-01,99,Bank Transfer,Failed,EUR
13347,35623,2024-10-20,99,UPI,Completed,EUR
13348,42202,2023-02-13,99,PayPal,Completed,INR
13349,3255,2022-06-30,15,Credit Card,Failed,USD
13350,40583,2024-04-11,35,Bank Transfer,Completed,INR
13351,16815,2022-01-13,15,UPI,Pending,EUR
13352,39765,2022-07-21,99,Bank Transfer,Failed,USD
13353,43000,2024-01-21,35,Credit Card,Completed,EUR
13354,30121,2022-10-02,99,UPI,Completed,EUR
13355,3608,2022-11-16,199,Bank Transfer,Completed,USD
13356,484,2023-04-26,199,UPI,Pending,EUR
13357,38772,2022-03-12,35,UPI,Pending,INR
13358,35314,2024-12-05,99,UPI,Failed,INR
13359,5709,2024-06-24,199,Credit Card,Completed,EUR
13360,31030,2024-05-09,15,UPI,Pending,INR
13361,20069,2023-10-07,199,UPI,Failed,INR
13362,25530,2025-01-26,199,UPI,Pending,USD
13363,39695,2024-02-01,15,Credit Card,Pending,USD
13364,40119,2022-08-30,99,PayPal,Pending,USD
13365,38782,2022-06-10,199,Credit Card,Pending,INR
13366,28970,2023-11-25,99,Bank Transfer,Failed,INR
13367,21837,2025-01-20,35,Bank Transfer,Failed,USD
13368,10266,2022-02-01,15,Credit Card,Pending,INR
13369,37748,2022-07-04,35,PayPal,Pending,USD
13370,39123,2022-04-09,15,UPI,Pending,INR
13371,25115,2022-08-13,199,UPI,Pending,INR
13372,25457,2024-09-10,15,Bank Transfer,Pending,EUR
13373,32757,2024-03-11,35,PayPal,Completed,EUR
13374,43524,2023-08-07,15,UPI,Pending,USD
13375,22153,2023-01-07,199,PayPal,Pending,INR
13376,34097,2023-08-09,99,Credit Card,Completed,EUR
13377,26493,2022-02-22,35,UPI,Completed,USD
13378,34533,2023-09-22,15,UPI,Pending,USD
13379,28594,2023-02-03,35,Credit Card,Pending,EUR
13380,23510,2022-08-11,199,Credit Card,Pending,INR
13381,30563,2025-01-10,99,UPI,Failed,USD
13382,44679,2023-08-13,35,PayPal,Failed,INR
13383,18376,2023-04-06,99,PayPal,Pending,USD
13384,11476,2024-07-17,15,UPI,Completed,EUR
13385,7413,2023-08-26,35,Bank Transfer,Pending,USD
13386,46264,2022-12-27,99,Credit Card,Failed,USD
13387,14462,2023-11-19,99,PayPal,Completed,INR
13388,8470,2024-05-26,35,Credit Card,Failed,INR
13389,45577,2024-03-26,35,PayPal,Pending,EUR
13390,43238,2022-07-19,15,Bank Transfer,Pending,EUR
13391,48926,2024-09-15,199,Bank Transfer,Pending,EUR
13392,40848,2023-09-16,99,UPI,Failed,EUR
13393,24136,2022-04-30,199,UPI,Completed,USD
13394,14926,2022-02-28,99,Credit Card,Pending,EUR
13395,25696,2024-10-25,199,UPI,Pending,INR
13396,3453,2024-10-16,99,Credit Card,Completed,EUR
13397,20488,2023-04-21,199,PayPal,Completed,USD
13398,41901,2022-08-20,35,PayPal,Completed,EUR
13399,14545,2024-06-08,199,PayPal,Completed,EUR
13400,2904,2022-08-10,35,Credit Card,Pending,EUR
13401,26920,2024-04-08,15,PayPal,Failed,USD
13402,27500,2022-11-16,99,PayPal,Completed,EUR
13403,46251,2023-06-17,199,Credit Card,Pending,INR
13404,5786,2024-07-23,35,PayPal,Failed,INR
13405,13006,2024-06-21,15,UPI,Pending,EUR
13406,34788,2023-09-26,15,Credit Card,Pending,EUR
13407,29149,2024-08-25,99,Credit Card,Failed,EUR
13408,39691,2022-03-14,15,UPI,Completed,INR
13409,24468,2024-11-09,35,Bank Transfer,Pending,USD
13410,7155,2023-11-11,199,PayPal,Failed,EUR
13411,16077,2024-09-29,99,Bank Transfer,Completed,EUR
13412,38761,2022-11-23,199,Credit Card,Pending,INR
13413,26003,2022-11-24,15,UPI,Pending,USD
13414,12487,2023-04-08,15,PayPal,Completed,INR
13415,46911,2024-02-25,199,Credit Card,Pending,INR
13416,35485,2023-10-17,99,Credit Card,Pending,EUR
13417,37611,2024-05-25,35,UPI,Failed,EUR
13418,47188,2022-11-03,99,PayPal,Failed,INR
13419,25640,2024-08-05,35,Credit Card,Failed,EUR
13420,36913,2022-04-26,199,PayPal,Pending,INR
13421,700,2023-06-09,99,UPI,Pending,INR
13422,4365,2024-08-27,199,UPI,Pending,INR
13423,44345,2025-03-18,199,UPI,Failed,INR
13424,11630,2022-06-14,35,Credit Card,Completed,EUR
13425,39997,2022-10-09,99,Credit Card,Completed,INR
13426,15966,2025-03-21,35,Credit Card,Failed,EUR
13427,6288,2023-10-06,15,Bank Transfer,Pending,EUR
13428,12211,2024-05-28,99,PayPal,Failed,USD
13429,26917,2022-05-20,99,UPI,Completed,USD
13430,6008,2025-02-11,35,Bank Transfer,Pending,INR
13431,24614,2023-07-31,199,Bank Transfer,Pending,USD
13432,25028,2023-04-12,35,PayPal,Completed,EUR
13433,39202,2024-08-20,15,UPI,Completed,EUR
13434,18932,2023-11-22,199,Bank Transfer,Pending,INR
13435,20943,2024-01-26,15,PayPal,Pending,USD
13436,7218,2022-05-29,99,Credit Card,Completed,INR
13437,46283,2022-12-03,15,Credit Card,Pending,USD
13438,32064,2022-07-01,35,PayPal,Failed,INR
13439,48785,2022-04-29,15,Credit Card,Completed,EUR
13440,8705,2022-10-22,15,Credit Card,Failed,USD
13441,10941,2022-04-06,15,Credit Card,Pending,INR
13442,21120,2024-07-01,35,PayPal,Completed,EUR
13443,11664,2023-02-28,99,Bank Transfer,Pending,INR
13444,33176,2025-01-08,99,PayPal,Failed,USD
13445,15970,2023-12-02,99,Bank Transfer,Failed,EUR
13446,9134,2023-10-25,199,PayPal,Failed,USD
13447,28018,2025-01-26,35,UPI,Failed,USD
13448,24610,2022-09-25,35,Bank Transfer,Pending,EUR
13449,20531,2024-09-17,99,Bank Transfer,Pending,EUR
13450,27166,2022-05-04,199,Bank Transfer,Pending,USD
13451,6088,2025-01-14,15,PayPal,Completed,INR
13452,28425,2024-01-14,35,Credit Card,Pending,INR
13453,15679,2024-11-10,15,Credit Card,Pending,USD
13454,15610,2023-04-25,15,UPI,Pending,INR
13455,6890,2025-01-31,35,UPI,Failed,INR
13456,34865,2025-01-07,199,UPI,Failed,INR
13457,9653,2023-12-12,15,Credit Card,Failed,USD
13458,35343,2024-04-22,99,UPI,Failed,INR
13459,43578,2023-05-06,99,UPI,Failed,USD
13460,4363,2023-02-15,199,UPI,Pending,INR
13461,7487,2025-03-29,199,Credit Card,Pending,EUR
13462,15313,2022-10-21,199,PayPal,Completed,INR
13463,9695,2023-08-28,35,Credit Card,Completed,USD
13464,45640,2024-03-10,199,Credit Card,Completed,USD
13465,21403,2024-07-28,35,Bank Transfer,Completed,INR
13466,26419,2022-05-22,15,Credit Card,Completed,INR
13467,13521,2024-04-19,15,Credit Card,Pending,USD
13468,33228,2024-09-07,199,Bank Transfer,Completed,USD
13469,24032,2022-10-19,35,Bank Transfer,Failed,INR
13470,9247,2022-02-27,15,Credit Card,Failed,INR
13471,1298,2022-03-30,35,PayPal,Completed,EUR
13472,6854,2022-04-18,15,UPI,Failed,INR
13473,21539,2022-05-30,199,Bank Transfer,Failed,INR
13474,30156,2024-09-02,35,UPI,Pending,USD
13475,19217,2022-09-25,15,Credit Card,Pending,EUR
13476,11089,2025-01-12,15,PayPal,Pending,EUR
13477,41929,2025-03-28,99,PayPal,Failed,USD
13478,7391,2023-12-20,35,Bank Transfer,Failed,EUR
13479,45813,2022-01-22,35,UPI,Failed,USD
13480,4398,2024-06-04,99,UPI,Failed,EUR
13481,47763,2023-03-02,199,Bank Transfer,Pending,EUR
13482,16345,2023-10-08,99,Bank Transfer,Failed,INR
13483,28981,2025-04-11,199,Credit Card,Failed,EUR
13484,32037,2025-04-01,99,PayPal,Failed,USD
13485,34084,2024-06-10,99,PayPal,Pending,USD
13486,17779,2022-05-22,199,Credit Card,Pending,EUR
13487,23271,2023-12-09,35,Credit Card,Pending,INR
13488,30826,2022-08-25,99,Bank Transfer,Pending,INR
13489,25324,2023-07-26,15,UPI,Completed,USD
13490,35039,2022-01-10,199,Bank Transfer,Pending,EUR
13491,21129,2025-03-25,199,Credit Card,Completed,USD
13492,43502,2023-05-28,15,PayPal,Pending,USD
13493,6522,2023-11-12,99,Credit Card,Failed,EUR
13494,37751,2022-07-04,99,Credit Card,Pending,USD
13495,25518,2025-03-19,15,Credit Card,Failed,USD
13496,5885,2022-03-05,199,Credit Card,Failed,USD
13497,35692,2023-07-09,199,Bank Transfer,Failed,USD
13498,37357,2022-09-25,15,Bank Transfer,Failed,INR
13499,33731,2022-10-31,99,Credit Card,Failed,EUR
13500,32423,2023-01-15,35,UPI,Pending,USD
13501,14210,2022-12-27,99,Bank Transfer,Completed,INR
13502,30116,2022-08-05,99,PayPal,Failed,USD
13503,24753,2022-05-16,15,PayPal,Failed,USD
13504,35039,2024-03-19,35,UPI,Pending,USD
13505,17560,2024-09-25,15,PayPal,Failed,INR
13506,27991,2024-08-01,15,Credit Card,Failed,USD
13507,46453,2022-03-18,35,Credit Card,Pending,INR
13508,24370,2024-04-18,99,Credit Card,Failed,USD
13509,25134,2023-06-11,15,PayPal,Pending,EUR
13510,48833,2023-01-07,35,PayPal,Failed,INR
13511,11810,2023-02-24,199,Bank Transfer,Completed,EUR
13512,35828,2023-09-02,199,UPI,Failed,EUR
13513,3481,2023-02-26,15,UPI,Completed,INR
13514,38489,2023-12-09,15,PayPal,Failed,INR
13515,31947,2022-07-03,15,PayPal,Completed,USD
13516,2063,2023-09-16,35,PayPal,Failed,USD
13517,16743,2025-01-13,35,Credit Card,Failed,INR
13518,48252,2023-11-07,35,UPI,Completed,USD
13519,11229,2022-11-09,15,Credit Card,Completed,USD
13520,6353,2022-01-14,35,Credit Card,Failed,USD
13521,32996,2023-04-19,15,Credit Card,Completed,INR
13522,1995,2024-11-01,15,PayPal,Completed,EUR
13523,17179,2022-03-21,35,Bank Transfer,Pending,EUR
13524,13132,2023-06-17,35,Credit Card,Pending,INR
13525,12314,2024-08-17,199,Credit Card,Pending,INR
13526,8262,2022-10-08,199,PayPal,Failed,USD
13527,13556,2024-03-15,199,PayPal,Completed,INR
13528,41883,2022-10-25,199,PayPal,Pending,INR
13529,48470,2022-04-16,199,UPI,Failed,USD
13530,3706,2022-08-13,15,UPI,Pending,INR
13531,16507,2023-10-15,199,PayPal,Completed,INR
13532,19543,2024-08-17,15,Credit Card,Failed,EUR
13533,32601,2022-12-06,99,PayPal,Completed,USD
13534,20224,2025-03-25,15,Credit Card,Pending,INR
13535,24617,2022-01-16,199,UPI,Completed,INR
13536,28625,2024-03-02,35,Credit Card,Failed,USD
13537,23462,2024-08-10,99,UPI,Failed,EUR
13538,46996,2023-04-06,15,UPI,Pending,USD
13539,45549,2024-07-01,99,UPI,Failed,EUR
13540,3210,2023-09-03,99,Bank Transfer,Pending,INR
13541,37187,2023-08-13,15,Credit Card,Pending,USD
13542,15304,2022-11-05,15,Bank Transfer,Pending,USD
13543,36021,2022-01-06,199,UPI,Failed,USD
13544,18571,2024-09-28,35,Bank Transfer,Pending,EUR
13545,5320,2022-10-23,199,UPI,Completed,INR
13546,20222,2024-03-18,199,Credit Card,Failed,EUR
13547,17557,2022-01-03,99,Credit Card,Failed,EUR
13548,9066,2024-04-12,15,PayPal,Failed,INR
13549,8410,2024-07-13,199,Credit Card,Pending,EUR
13550,41065,2024-11-12,99,PayPal,Pending,INR
13551,5938,2022-06-28,99,PayPal,Failed,INR
13552,28096,2024-10-06,15,Bank Transfer,Pending,USD
13553,30861,2025-01-27,99,UPI,Completed,EUR
13554,15580,2022-02-26,15,UPI,Pending,INR
13555,28954,2024-04-10,199,Credit Card,Failed,INR
13556,23007,2022-12-29,15,Credit Card,Completed,INR
13557,12203,2022-08-15,99,UPI,Failed,EUR
13558,48846,2022-01-06,99,Credit Card,Pending,USD
13559,43167,2024-11-12,15,PayPal,Pending,EUR
13560,7243,2024-08-01,99,UPI,Completed,EUR
13561,7736,2024-01-24,99,Credit Card,Failed,USD
13562,31461,2024-03-06,199,Credit Card,Completed,INR
13563,38317,2024-12-15,199,UPI,Failed,USD
13564,5801,2022-04-03,199,PayPal,Failed,INR
13565,36239,2022-09-21,99,UPI,Failed,USD
13566,31677,2023-09-08,199,PayPal,Completed,INR
13567,46330,2025-04-15,99,PayPal,Pending,USD
13568,5271,2023-10-09,99,Credit Card,Failed,INR
13569,38094,2024-09-04,199,Credit Card,Failed,USD
13570,45444,2024-09-02,99,PayPal,Pending,INR
13571,23771,2023-02-05,199,Bank Transfer,Failed,USD
13572,31287,2022-06-06,99,Bank Transfer,Pending,INR
13573,17263,2023-01-13,15,UPI,Failed,EUR
13574,30336,2025-01-19,35,UPI,Completed,EUR
13575,7695,2022-09-29,35,UPI,Failed,EUR
13576,37423,2024-02-22,199,Credit Card,Failed,INR
13577,24887,2022-06-03,35,UPI,Completed,EUR
13578,4978,2024-11-09,99,UPI,Failed,INR
13579,9439,2022-11-05,99,UPI,Completed,INR
13580,19467,2023-06-17,199,Bank Transfer,Completed,EUR
13581,22910,2022-08-31,99,UPI,Completed,EUR
13582,35889,2024-06-02,199,Bank Transfer,Failed,USD
13583,33919,2023-03-22,99,Credit Card,Pending,EUR
13584,20620,2023-12-03,35,Credit Card,Failed,USD
13585,40958,2024-07-23,35,Bank Transfer,Completed,USD
13586,785,2025-02-01,199,Bank Transfer,Pending,INR
13587,28665,2024-07-15,99,Bank Transfer,Completed,USD
13588,48852,2022-02-19,15,Credit Card,Failed,EUR
13589,44764,2023-01-04,15,UPI,Failed,INR
13590,1746,2022-03-13,35,Bank Transfer,Completed,USD
13591,32410,2024-11-20,199,PayPal,Completed,INR
13592,10542,2022-01-31,15,PayPal,Completed,EUR
13593,45014,2022-03-31,199,UPI,Pending,EUR
13594,19741,2024-09-12,199,Bank Transfer,Failed,INR
13595,1714,2022-11-24,15,Bank Transfer,Completed,INR
13596,40845,2022-07-26,15,Credit Card,Failed,EUR
13597,7068,2025-03-17,99,Credit Card,Completed,INR
13598,43122,2022-12-07,199,UPI,Pending,INR
13599,39662,2022-05-16,199,Bank Transfer,Completed,USD
13600,37559,2025-02-16,99,UPI,Pending,EUR
13601,10854,2023-06-14,35,UPI,Failed,USD
13602,37651,2023-01-05,15,PayPal,Completed,INR
13603,13048,2024-03-09,35,UPI,Pending,USD
13604,23197,2023-01-30,199,Credit Card,Failed,USD
13605,25589,2024-07-04,199,PayPal,Completed,INR
13606,17964,2022-04-07,15,Bank Transfer,Pending,USD
13607,49003,2023-02-07,35,Credit Card,Failed,INR
13608,4733,2024-02-14,199,Credit Card,Failed,INR
13609,18348,2022-12-29,35,Bank Transfer,Failed,EUR
13610,5425,2023-11-28,15,Credit Card,Pending,EUR
13611,9665,2022-07-07,15,Bank Transfer,Failed,EUR
13612,8626,2022-02-18,99,Credit Card,Pending,EUR
13613,21651,2025-03-28,99,PayPal,Completed,INR
13614,9597,2022-08-04,35,UPI,Failed,EUR
13615,30596,2023-04-29,15,UPI,Failed,EUR
13616,28357,2025-02-15,15,UPI,Completed,EUR
13617,1577,2023-09-03,199,UPI,Pending,USD
13618,18,2024-02-08,35,Credit Card,Pending,EUR
13619,30572,2022-09-19,15,PayPal,Completed,INR
13620,48548,2024-01-06,99,Bank Transfer,Failed,EUR
13621,40492,2024-02-27,199,UPI,Pending,USD
13622,18182,2022-08-20,199,Credit Card,Completed,INR
13623,6666,2023-02-08,199,Bank Transfer,Completed,EUR
13624,41032,2024-04-30,15,Bank Transfer,Pending,INR
13625,13818,2022-04-05,99,Credit Card,Pending,INR
13626,7960,2022-01-12,15,UPI,Pending,INR
13627,22570,2023-09-19,199,Bank Transfer,Failed,EUR
13628,4453,2022-02-13,199,UPI,Failed,INR
13629,46750,2024-08-17,15,Credit Card,Completed,INR
13630,25674,2023-12-07,15,Bank Transfer,Failed,USD
13631,4438,2023-03-26,35,PayPal,Pending,INR
13632,8373,2022-06-07,199,UPI,Completed,USD
13633,3407,2022-07-16,99,Bank Transfer,Pending,INR
13634,32055,2022-06-25,35,UPI,Failed,EUR
13635,10196,2024-09-28,199,UPI,Completed,USD
13636,10791,2024-01-08,15,PayPal,Completed,EUR
13637,9401,2024-06-12,99,Bank Transfer,Completed,USD
13638,28118,2022-01-15,35,PayPal,Pending,USD
13639,801,2022-09-15,15,PayPal,Completed,INR
13640,25873,2022-08-13,199,PayPal,Pending,INR
13641,10316,2023-03-17,199,Credit Card,Pending,EUR
13642,39498,2024-11-07,35,UPI,Failed,INR
13643,39060,2023-07-25,15,UPI,Pending,EUR
13644,40701,2022-11-18,35,Bank Transfer,Pending,USD
13645,17972,2023-10-12,35,UPI,Failed,EUR
13646,13022,2023-07-15,99,Bank Transfer,Pending,USD
13647,1091,2023-11-27,99,PayPal,Completed,USD
13648,7074,2024-12-19,99,Credit Card,Completed,USD
13649,26190,2023-03-24,15,Credit Card,Pending,INR
13650,41077,2023-06-19,99,PayPal,Pending,EUR
13651,13939,2022-10-13,199,Bank Transfer,Failed,USD
13652,20372,2022-04-02,99,Credit Card,Failed,INR
13653,25439,2022-05-23,199,Credit Card,Completed,USD
13654,47495,2024-12-19,99,Credit Card,Pending,USD
13655,39767,2022-06-26,35,Credit Card,Failed,INR
13656,22116,2023-11-11,35,Bank Transfer,Completed,EUR
13657,20532,2022-05-04,15,PayPal,Pending,INR
13658,41484,2022-12-27,99,UPI,Pending,USD
13659,23940,2024-05-18,35,UPI,Failed,EUR
13660,6240,2024-11-09,15,Credit Card,Pending,INR
13661,2881,2023-01-23,99,PayPal,Failed,INR
13662,30711,2024-10-06,15,UPI,Pending,EUR
13663,16891,2023-05-31,15,Credit Card,Failed,USD
13664,26149,2022-04-01,99,UPI,Pending,USD
13665,23659,2025-01-10,15,PayPal,Failed,INR
13666,43931,2024-01-21,15,Credit Card,Pending,EUR
13667,12712,2024-07-13,99,Credit Card,Failed,INR
13668,33173,2024-05-24,99,Bank Transfer,Completed,INR
13669,6424,2024-10-09,199,UPI,Completed,USD
13670,27185,2025-02-10,35,UPI,Failed,EUR
13671,37757,2024-10-04,35,Credit Card,Completed,INR
13672,48916,2023-09-13,35,UPI,Completed,USD
13673,47760,2022-07-18,35,Bank Transfer,Failed,INR
13674,39319,2023-04-28,99,Credit Card,Completed,USD
13675,48119,2024-07-20,99,Credit Card,Pending,EUR
13676,10680,2022-05-07,99,UPI,Pending,EUR
13677,43842,2024-08-21,35,Credit Card,Failed,EUR
13678,38428,2024-05-29,99,UPI,Completed,INR
13679,20616,2025-03-10,99,UPI,Completed,EUR
13680,36950,2024-04-01,99,Credit Card,Pending,INR
13681,23795,2022-11-14,35,Bank Transfer,Pending,EUR
13682,29102,2025-01-07,35,Bank Transfer,Failed,EUR
13683,28850,2022-04-27,35,PayPal,Completed,EUR
13684,45150,2022-07-07,199,Credit Card,Pending,EUR
13685,9457,2023-09-15,15,PayPal,Failed,USD
13686,25729,2022-08-16,99,Credit Card,Pending,EUR
13687,36635,2022-10-25,35,PayPal,Completed,INR
13688,45640,2022-10-19,99,PayPal,Pending,EUR
13689,11876,2022-10-26,99,Credit Card,Completed,USD
13690,4925,2023-12-10,199,UPI,Pending,EUR
13691,301,2022-04-14,15,UPI,Failed,EUR
13692,32105,2023-11-06,35,Credit Card,Completed,USD
13693,3599,2024-06-19,199,Credit Card,Failed,EUR
13694,2874,2023-03-27,35,Bank Transfer,Completed,INR
13695,44968,2022-08-21,35,PayPal,Failed,INR
13696,35058,2024-04-10,199,Credit Card,Completed,EUR
13697,29778,2022-05-06,35,PayPal,Completed,INR
13698,35140,2023-02-26,35,UPI,Failed,EUR
13699,48994,2023-07-24,35,UPI,Failed,EUR
13700,34803,2022-12-08,35,Credit Card,Pending,INR
13701,1878,2022-07-06,199,Bank Transfer,Pending,USD
13702,18871,2023-10-02,15,Credit Card,Completed,USD
13703,39952,2025-01-19,99,PayPal,Failed,USD
13704,48535,2023-04-01,35,Bank Transfer,Failed,USD
13705,7458,2023-05-08,15,Bank Transfer,Pending,INR
13706,16256,2023-09-10,35,Credit Card,Failed,INR
13707,35804,2023-04-12,15,UPI,Completed,USD
13708,29205,2022-11-18,199,UPI,Failed,EUR
13709,37495,2022-05-24,199,UPI,Failed,USD
13710,17277,2022-01-17,35,Bank Transfer,Completed,INR
13711,32010,2023-07-08,99,Credit Card,Failed,INR
13712,36060,2022-10-03,15,Credit Card,Failed,USD
13713,5760,2022-01-19,35,UPI,Failed,EUR
13714,30088,2022-03-16,15,UPI,Failed,USD
13715,1056,2022-11-22,99,Credit Card,Pending,INR
13716,8649,2023-12-26,35,UPI,Failed,USD
13717,47968,2022-10-11,15,Bank Transfer,Completed,INR
13718,28706,2023-08-18,199,Bank Transfer,Pending,INR
13719,25141,2024-09-09,15,Credit Card,Failed,INR
13720,16408,2024-08-30,15,Bank Transfer,Pending,USD
13721,1087,2024-07-08,35,UPI,Completed,INR
13722,16900,2023-09-12,35,PayPal,Failed,USD
13723,41749,2024-10-27,199,PayPal,Failed,USD
13724,32306,2023-01-30,15,PayPal,Pending,EUR
13725,32548,2022-01-26,199,Bank Transfer,Pending,EUR
13726,45142,2022-03-11,199,Bank Transfer,Failed,EUR
13727,25686,2022-01-30,35,Credit Card,Completed,EUR
13728,32743,2022-11-15,35,UPI,Completed,INR
13729,22332,2022-01-07,15,UPI,Pending,EUR
13730,16835,2024-12-29,99,UPI,Failed,INR
13731,22493,2024-04-02,35,Bank Transfer,Failed,USD
13732,17605,2022-01-26,199,UPI,Failed,USD
13733,34103,2024-08-06,15,PayPal,Failed,USD
13734,19789,2022-12-02,15,PayPal,Pending,INR
13735,16609,2023-12-31,99,Bank Transfer,Completed,USD
13736,28088,2025-02-15,99,UPI,Pending,EUR
13737,39351,2024-04-08,99,Credit Card,Completed,EUR
13738,24546,2025-02-28,15,Credit Card,Failed,EUR
13739,41664,2024-05-31,99,Bank Transfer,Pending,INR
13740,40407,2023-12-04,199,Bank Transfer,Completed,USD
13741,27219,2024-06-18,15,Bank Transfer,Pending,EUR
13742,32027,2024-05-25,99,Bank Transfer,Completed,INR
13743,15128,2025-01-29,99,UPI,Failed,USD
13744,5163,2022-03-07,199,Credit Card,Failed,EUR
13745,3538,2024-09-10,15,PayPal,Pending,EUR
13746,23961,2024-11-25,99,PayPal,Pending,EUR
13747,8170,2022-03-29,35,Bank Transfer,Pending,EUR
13748,10818,2023-11-11,35,PayPal,Completed,EUR
13749,4862,2024-03-21,99,PayPal,Completed,EUR
13750,24233,2024-02-28,99,UPI,Completed,EUR
13751,583,2024-07-23,15,PayPal,Failed,EUR
13752,26854,2022-03-13,15,UPI,Failed,INR
13753,25647,2023-11-13,99,Bank Transfer,Failed,INR
13754,27597,2023-02-15,35,PayPal,Completed,INR
13755,31686,2023-02-12,199,UPI,Failed,EUR
13756,7744,2024-02-01,199,PayPal,Pending,USD
13757,3291,2023-10-04,199,PayPal,Failed,USD
13758,46563,2022-09-17,99,Credit Card,Completed,EUR
13759,49117,2024-06-01,199,PayPal,Pending,EUR
13760,38679,2025-03-20,99,Credit Card,Pending,INR
13761,34467,2023-09-30,35,Credit Card,Completed,INR
13762,17936,2023-04-05,99,Bank Transfer,Pending,INR
